code,name,종가,등락률,거래대금,거래량
005930,삼성전자,255750,0.89,1827641000000,7182526
000660,SK하이닉스,1768000,0.51,3223806000000,1837592
402340,SK스퀘어,1023000,0.29,203880000000,199345
009150,삼성전기,1357000,-1.74,317130000000,232434
373220,LG에너지솔루션,367000,0.0,40757000000,111834
005380,현대차,363250,0.35,89825000000,248861
207940,삼성바이오로직스,1393000,-1.14,26099000000,18639
105560,KB금융,179000,1.3,109855000000,611532
028260,삼성물산,357500,1.13,44947000000,125544
032830,삼성생명,284500,0.35,40897000000,143256
012450,한화에어로스페이스,1099000,4.17,106093000000,96976
034020,두산에너빌리티,86400,3.1,106982000000,1250435
055550,신한지주,113000,0.8,56776000000,501680
329180,HD현대중공업,471500,7.04,99914000000,213761
000270,기아,121000,0.25,45206000000,376520
006400,삼성SDI,541000,-0.55,62648000000,115868
068270,셀트리온,180300,1.75,40290000000,222916
034730,SK,543000,-1.45,38265000000,70120
086790,하나금융지주,137400,0.51,56746000000,409600
012330,현대모비스,383000,0.0,61386000000,160416
066570,LG전자,199400,-0.3,45602000000,228951
035420,NAVER,201000,-0.25,40738000000,202172
010120,LS ELECTRIC,203500,2.06,39954000000,198508
000810,삼성화재,666000,0.76,19320000000,28812
298040,효성중공업,2890000,2.99,72339000000,25455
316140,우리금융지주,36200,-0.28,41555000000,1143225
005490,POSCO홀딩스,328500,0.61,23358000000,71424
042660,한화오션,84400,3.81,39609000000,473873
267260,HD현대일렉트릭,713000,0.85,31795000000,44860
009540,HD한국조선해양,350500,5.41,39159000000,113009
096770,SK이노베이션,141300,3.67,55946000000,402831
010130,고려아연,1131000,-0.26,7118000000,6280
000150,두산,1431000,3.17,187960000000,129802
042700,한미반도체,227000,0.44,43983000000,195460
015760,한국전력,31000,0.49,15316000000,494375
011200,HMM,20600,1.23,6614000000,321119
051910,LG화학,269500,-0.55,22033000000,82161
010140,삼성중공업,21550,6.68,75649000000,3538665
017670,SK텔레콤,87800,-0.34,26219000000,298966
033780,KT&G,172400,0.23,20693000000,119679
267250,HD현대,224500,4.18,16162000000,72483
006800,미래에셋증권,32000,0.79,16191000000,505187
010950,S-Oil,152900,6.11,36783000000,244003
003550,LG,112500,0.27,12020000000,106392
018260,삼성에스디에스,217000,-0.23,11297000000,51715
003670,포스코퓨처엠,184700,-1.86,26834000000,145911
024110,기업은행,20200,0.0,7217000000,356861
079550,LIG디펜스앤에어로스페이스,710000,6.61,72171000000,101994
086280,현대글로비스,204500,2.0,16774000000,81628
035720,카카오,33750,0.75,24925000000,738612
272210,한화시스템,76700,11.48,70941000000,941661
000720,현대건설,126800,2.01,37323000000,293536
030200,KT,53200,0.76,5382000000,101137
064350,현대로템,122700,2.68,22253000000,181440
278470,에이피알,351500,-0.42,61157000000,171567
047810,한국항공우주,130500,4.32,25787000000,197088
005830,DB손해보험,192100,2.73,26661000000,137329
011070,LG이노텍,513000,-0.39,32373000000,62876
003490,대한항공,29475,1.46,34240000000,1162405
443060,HD현대마린솔루션,241000,1.9,10570000000,43921
078930,GS,113700,1.52,29348000000,257766
071050,한국금융지주,186000,-0.48,15028000000,80504
047050,포스코인터내셔널,58600,6.93,43961000000,756644
028050,삼성E&A,51300,1.58,44382000000,868556
307950,현대오토에버,367500,1.24,4381000000,11968
323410,카카오뱅크,20800,0.0,6072000000,291541
003230,삼양식품,1293000,2.54,33441000000,25898
006260,LS,302000,-0.49,15670000000,51826
005940,NH투자증권,25500,0.39,6116000000,238604
180640,한진칼,139600,2.95,4781000000,34614
259960,크래프톤,203500,0.25,4875000000,23881
090430,아모레퍼시픽,143500,-0.76,15033000000,103827
0126Z0,삼성에피스홀딩스,333500,1.99,4690000000,14007
007660,이수페타시스,111200,3.35,53974000000,475845
016360,삼성증권,86100,0.58,10316000000,119653
047040,대우건설,18695,0.67,50001000000,2673066
000500,가온전선,258000,3.41,51868000000,200863
021240,코웨이,106800,-0.56,5540000000,51624
000880,한화,138900,0.87,7411000000,53252
161390,한국타이어앤테크놀로지,58800,1.73,6856000000,116684
352820,하이브,166200,-2.18,21090000000,125702
039490,키움증권,264500,-0.94,14620000000,55099
267270,HD건설기계,142900,6.96,35693000000,248200
064400,LG씨엔에스,69800,0.14,14968000000,213562
128940,한미약품,520000,3.59,70197000000,134790
009830,한화솔루션,28650,0.53,16996000000,594716
