code,name,종가,등락률,거래대금,거래량
005930,삼성전자,252500,-0.39,2767847000000,10895232
000660,SK하이닉스,1745000,-0.8,4511468000000,2572019
402340,SK스퀘어,1008000,-1.18,309547000000,304097
009150,삼성전기,1330000,-3.69,556208000000,411219
373220,LG에너지솔루션,365000,-0.54,61591000000,168914
005380,현대차,363000,0.28,129447000000,358173
207940,삼성바이오로직스,1396000,-0.92,41773000000,29862
105560,KB금융,179200,1.41,160848000000,896508
028260,삼성물산,355500,0.57,61295000000,171601
012450,한화에어로스페이스,1097000,3.98,153718000000,140458
032830,삼성생명,280500,-1.06,60737000000,213814
034020,두산에너빌리티,85400,1.91,141486000000,1653703
055550,신한지주,113300,1.07,92379000000,816409
329180,HD현대중공업,469500,6.58,125144000000,267569
000270,기아,120900,0.17,66872000000,555940
006400,삼성SDI,539000,-0.92,97833000000,181105
068270,셀트리온,180300,1.75,58258000000,322456
034730,SK,539000,-2.18,63696000000,117306
086790,하나금융지주,137500,0.59,94321000000,683202
012330,현대모비스,381000,-0.52,99700000000,260931
066570,LG전자,197900,-1.05,74330000000,373885
010120,LS ELECTRIC,202000,1.3,54494000000,270577
035420,NAVER,199000,-1.24,110473000000,552019
000810,삼성화재,666000,0.76,31400000000,46984
316140,우리금융지주,36300,0.0,72156000000,1989567
298040,효성중공업,2861000,1.96,89379000000,31399
005490,POSCO홀딩스,326500,0.0,35078000000,107355
267260,HD현대일렉트릭,712000,0.71,49429000000,69677
042660,한화오션,83600,2.83,53228000000,636334
009540,HD한국조선해양,348500,4.81,62783000000,180831
096770,SK이노베이션,139400,2.27,72497000000,520995
010130,고려아연,1123000,-0.97,14195000000,12564
000150,두산,1405000,1.3,276273000000,192031
042700,한미반도체,225500,-0.22,64499000000,286387
015760,한국전력,31000,0.49,23445000000,757200
011200,HMM,20750,1.97,13063000000,632339
010140,삼성중공업,21500,6.44,95185000000,4448579
051910,LG화학,268000,-1.11,34637000000,129176
017670,SK텔레콤,87600,-0.57,39887000000,455164
033780,KT&G,173800,1.05,33014000000,190771
267250,HD현대,222500,3.25,28081000000,126058
006800,미래에셋증권,31800,0.16,24006000000,751087
