code,name,종가,등락률,거래대금,거래량
005930,삼성전자,252250,1.51,2088307000000,8317754
000660,SK하이닉스,1735500,2.69,3466913000000,2012430
402340,SK스퀘어,1004000,0.4,239445000000,239008
009150,삼성전기,1368000,3.87,421985000000,313544
373220,LG에너지솔루션,368500,0.82,87572000000,236845
005380,현대차,361000,-1.63,136459000000,377641
207940,삼성바이오로직스,1397000,-1.06,34881000000,24879
105560,KB금융,175700,-0.06,139250000000,792661
028260,삼성물산,351000,1.15,65744000000,187802
032830,삼성생명,283500,-0.7,49282000000,173256
012450,한화에어로스페이스,1053000,-0.94,77859000000,73817
034020,두산에너빌리티,84100,-2.44,142398000000,1686495
055550,신한지주,111900,-0.27,63591000000,569237
000270,기아,120400,-1.15,41010000000,338652
329180,HD현대중공업,442000,-2.54,51473000000,115162
006400,삼성SDI,542000,-0.91,138313000000,253443
068270,셀트리온,176300,-0.68,31993000000,180183
034730,SK,546000,-0.73,39210000000,71825
086790,하나금융지주,136900,-0.51,55001000000,402317
012330,현대모비스,382000,-3.17,89526000000,233298
066570,LG전자,199300,-1.34,57926000000,291397
035420,NAVER,201500,-2.18,67126000000,332394
010120,LS ELECTRIC,199400,2.41,57083000000,289273
000810,삼성화재,655000,-0.91,25881000000,39250
316140,우리금융지주,35850,-1.38,43712000000,1214358
298040,효성중공업,2812000,4.57,83997000000,30254
005490,POSCO홀딩스,326000,-1.81,36756000000,111972
267260,HD현대일렉트릭,706000,0.86,50563000000,71407
042660,한화오션,81400,-1.21,30131000000,368405
010130,고려아연,1130000,-0.7,7657000000,6770
009540,HD한국조선해양,331500,-2.21,37119000000,110899
096770,SK이노베이션,136600,-3.6,52222000000,375114
000150,두산,1371000,6.36,82949000000,61714
042700,한미반도체,221500,-0.45,76478000000,348661
015760,한국전력,30850,-1.59,24144000000,777271
051910,LG화학,273000,0.55,34220000000,124903
011200,HMM,20400,-1.21,11793000000,576344
017670,SK텔레콤,88000,0.0,42889000000,489993
033780,KT&G,171600,0.47,14828000000,86635
010140,삼성중공업,20225,-2.29,32750000000,1606051
006800,미래에셋증권,31800,-0.78,16509000000,519963
267250,HD현대,216000,-4.0,20562000000,93360
003550,LG,112200,-1.84,20895000000,185456
018260,삼성에스디에스,216000,-2.04,17055000000,78730
003670,포스코퓨처엠,187700,-0.85,40652000000,214864
010950,S-Oil,144300,-2.96,28316000000,192999
024110,기업은행,20250,-0.49,9650000000,475841
086280,현대글로비스,200500,-1.96,23758000000,117655
035720,카카오,33650,-2.46,34269000000,1012595
079550,LIG디펜스앤에어로스페이스,667500,-0.52,16799000000,25172
000720,현대건설,124700,-2.65,42213000000,338287
030200,KT,52900,-0.19,4333000000,81843
278470,에이피알,353500,-2.21,74482000000,211667
272210,한화시스템,68900,-1.15,13209000000,190863
064350,현대로템,118400,-2.47,21296000000,177830
047810,한국항공우주,126000,-2.33,19256000000,151950
005830,DB손해보험,185800,-1.54,19761000000,104726
011070,LG이노텍,511000,0.99,33633000000,66025
443060,HD현대마린솔루션,237000,2.16,14902000000,63561
003490,대한항공,28850,-1.7,29914000000,1037572
071050,한국금융지주,186900,-2.25,19725000000,105419
078930,GS,111800,-2.87,35593000000,317522
323410,카카오뱅크,20950,-0.95,9219000000,440421
307950,현대오토에버,362000,-2.16,8616000000,23781
028050,삼성E&A,50600,-0.39,40271000000,798290
047050,포스코인터내셔널,55500,1.09,32867000000,578652
003230,삼양식품,1260000,-1.33,31107000000,24631
006260,LS,303500,0.0,20296000000,66889
005940,NH투자증권,25450,-1.55,4547000000,177632
259960,크래프톤,203500,-3.33,6382000000,31035
180640,한진칼,137600,-0.36,3766000000,27198
090430,아모레퍼시픽,145150,0.8,15717000000,108696
0126Z0,삼성에피스홀딩스,328000,-1.5,5188000000,15810
007660,이수페타시스,106300,1.63,13072000000,124224
047040,대우건설,18610,-2.72,56734000000,3029345
016360,삼성증권,85400,-1.73,10292000000,120363
021240,코웨이,107300,5.71,19912000000,185667
