code,name,종가,등락률,거래대금
005930,삼성전자,250750,0.91,528344000000
000660,SK하이닉스,1723000,1.95,977557000000
402340,SK스퀘어,1004000,0.4,76553000000
009150,삼성전기,1340000,1.75,97392000000
373220,LG에너지솔루션,372000,1.78,35367000000
005380,현대차,362500,-1.23,44121000000
207940,삼성바이오로직스,1410000,-0.14,10625000000
105560,KB금융,176000,0.11,59684000000
032830,삼성생명,285500,0.0,14719000000
028260,삼성물산,351750,1.37,22616000000
012450,한화에어로스페이스,1058000,-0.47,25279000000
034020,두산에너빌리티,85200,-1.16,40851000000
055550,신한지주,111650,-0.49,21838000000
000270,기아,121800,0.0,9322000000
329180,HD현대중공업,448750,-1.05,10388000000
006400,삼성SDI,556000,1.65,55756000000
068270,셀트리온,177900,0.23,9409000000
034730,SK,547500,-0.45,11004000000
086790,하나금융지주,136700,-0.65,13997000000
012330,현대모비스,385750,-2.22,26238000000
066570,LG전자,199200,-1.39,21860000000
035420,NAVER,203000,-1.46,17597000000
010120,LS ELECTRIC,197400,1.39,25085000000
000810,삼성화재,661500,0.08,6793000000
316140,우리금융지주,36050,-0.83,10955000000
005490,POSCO홀딩스,332500,0.15,11368000000
298040,효성중공업,2759000,2.6,24078000000
267260,HD현대일렉트릭,710000,1.43,19431000000
042660,한화오션,82500,0.12,4869000000
096770,SK이노베이션,142200,0.35,18912000000
010130,고려아연,1138000,0.0,1447000000
009540,HD한국조선해양,335500,-1.03,6335000000
000150,두산,1319000,2.33,13405000000
042700,한미반도체,219500,-1.35,25466000000
015760,한국전력,31200,-0.48,4806000000
051910,LG화학,279000,2.76,12433000000
011200,HMM,20550,-0.48,2621000000
017670,SK텔레콤,87800,-0.23,10891000000
010140,삼성중공업,20575,-0.6,6310000000
267250,HD현대,224000,-0.44,5195000000
033780,KT&G,169700,-0.64,2107000000
006800,미래에셋증권,32000,-0.16,4681000000
003670,포스코퓨처엠,193100,2.01,17759000000
003550,LG,113450,-0.74,5864000000
018260,삼성에스디에스,217000,-1.59,4712000000
010950,S-Oil,148500,-0.13,6446000000
024110,기업은행,20425,0.37,2113000000
086280,현대글로비스,203750,-0.37,4895000000
035720,카카오,34000,-1.45,11482000000
079550,LIG디펜스앤에어로스페이스,672000,0.15,5742000000
000720,현대건설,125100,-2.34,11264000000
030200,KT,52900,-0.19,882000000
064350,현대로템,121500,0.08,3293000000
272210,한화시스템,69900,0.29,3543000000
278470,에이피알,346500,-4.15,20241000000
005830,DB손해보험,190300,0.85,5149000000
047810,한국항공우주,127900,-0.85,4431000000
011070,LG이노텍,511000,0.99,10372000000
003490,대한항공,28900,-1.53,9414000000
071050,한국금융지주,188200,-1.57,3505000000
078930,GS,112900,-1.91,6662000000
443060,HD현대마린솔루션,233500,0.65,3266000000
047050,포스코인터내셔널,57600,4.92,14843000000
307950,현대오토에버,365500,-1.22,1959000000
323410,카카오뱅크,20975,-0.83,2255000000
028050,삼성E&A,50500,-0.59,13484000000
005940,NH투자증권,25750,-0.39,956000000
006260,LS,305000,0.49,5330000000
259960,크래프톤,206750,-1.78,1208000000
003230,삼양식품,1248000,-2.27,7415000000
180640,한진칼,139400,0.94,784000000
090430,아모레퍼시픽,142300,-1.18,3714000000
0126Z0,삼성에피스홀딩스,329000,-1.2,1180000000
007660,이수페타시스,105500,0.86,3564000000
047040,대우건설,18760,-1.93,18856000000
016360,삼성증권,85900,-1.15,2761000000
021240,코웨이,106700,5.12,3573000000
000880,한화,139200,1.53,2133000000
352820,하이브,171950,-0.66,3966000000
000500,가온전선,244500,1.88,32466000000
161390,한국타이어앤테크놀로지,57800,-1.37,1737000000
039490,키움증권,268000,-0.19,1393000000
064400,LG씨엔에스,70200,-1.13,6841000000
009830,한화솔루션,28900,1.23,6104000000
128940,한미약품,503000,1.31,19820000000
267270,HD건설기계,135200,0.52,2268000000
032640,LG유플러스,14745,-0.71,1217000000
326030,SK바이오팜,78300,0.26,848000000
175330,JB금융지주,32500,0.93,1240000000
062040,산일전기,193500,3.2,15192000000
000100,유한양행,78300,-1.26,2413000000
241560,두산밥캣,59800,-0.33,981000000
377300,카카오페이,41600,-9.07,8516000000
001440,대한전선,28100,0.72,8982000000
052690,한전기술,138900,-3.41,34871000000
000990,DB하이텍,120950,3.64,29445000000
088350,한화생명,5980,0.17,1748000000
138930,BNK금융지주,16190,0.94,1198000000
353200,대덕전자,97000,0.31,8305000000
066970,엘앤에프,116500,1.57,7129000000
004020,현대제철,35300,0.43,3819000000
088980,맥쿼리인프라,9780,0.0,399000000
051900,LG생활건강,298500,-1.16,1856000000
271560,오리온,112800,-2.76,5819000000
454910,두산로보틱스,68700,-1.15,2585000000
036570,NC,203000,-0.49,2150000000
011790,SKC,87300,0.0,1332000000
034220,LG디스플레이,8510,-1.16,4250000000
001450,현대해상,49100,-0.2,1760000000
002380,KCC,468500,-0.32,889000000
082740,한화엔진,48050,0.52,4701000000
010060,OCI홀딩스,204000,0.25,4424000000
001040,CJ,129500,-1.52,954000000
004170,신세계,372500,1.22,5073000000
018880,한온시스템,3380,0.3,1629000000
008930,한미사이언스,50400,-2.33,1123000000
375500,DL이앤씨,88800,-0.67,9536000000
023530,롯데쇼핑,120700,4.68,3799000000
103590,일진전기,70900,3.65,8355000000
161890,한국콜마,143400,-0.76,7050000000
336260,두산퓨얼셀,50300,-2.52,7651000000
022100,포스코DX,21500,-0.69,855000000
006360,GS건설,36950,-2.25,9131000000
011780,금호석유화학,124900,1.88,1493000000
192820,코스맥스,276000,1.1,5923000000
028670,팬오션,5820,2.46,2247000000
011170,롯데케미칼,67900,5.43,5232000000
097950,CJ제일제당,178300,0.06,1508000000
450080,에코프로머티,35950,-0.14,1660000000
009420,한올바이오파마,47650,-1.95,2594000000
