code,name,종가,등락률,거래대금
005930,삼성전자,250250,0.5,1483427000000
000660,SK하이닉스,1710000,0.77,2658875000000
402340,SK스퀘어,1009000,0.9,203258000000
009150,삼성전기,1334000,-0.22,253877000000
373220,LG에너지솔루션,362500,3.13,43782000000
005380,현대차,371000,-0.13,59500000000
207940,삼성바이오로직스,1416000,-0.28,16168000000
105560,KB금융,177600,-2.2,131666000000
032830,삼성생명,288500,-3.19,57396000000
028260,삼성물산,351500,-1.95,51607000000
034020,두산에너빌리티,85700,-1.49,93526000000
012450,한화에어로스페이스,1062000,-6.6,106701000000
055550,신한지주,112700,-1.66,52493000000
000270,기아,123000,-0.97,26441000000
329180,HD현대중공업,451000,-5.85,83293000000
006400,삼성SDI,554000,4.14,120940000000
068270,셀트리온,179000,0.11,19699000000
034730,SK,560000,-1.75,26159000000
086790,하나금융지주,138300,-1.78,40940000000
012330,현대모비스,399000,-0.25,48178000000
066570,LG전자,202000,1.92,50220000000
035420,NAVER,207500,1.72,36994000000
010120,LS ELECTRIC,196500,-1.4,50051000000
000810,삼성화재,661000,-2.07,36321000000
316140,우리금융지주,36300,-1.49,54216000000
005490,POSCO홀딩스,333500,2.3,41478000000
267260,HD현대일렉트릭,709000,-4.06,50090000000
042660,한화오션,83000,-3.38,33450000000
298040,효성중공업,2718000,-3.03,56638000000
096770,SK이노베이션,142700,4.39,97647000000
009540,HD한국조선해양,338000,-7.02,29290000000
010130,고려아연,1140000,-1.98,7683000000
042700,한미반도체,225500,0.22,76113000000
000150,두산,1307000,4.14,47797000000
015760,한국전력,31400,-1.72,21282000000
011200,HMM,20650,-2.82,7487000000
051910,LG화학,272000,1.49,15814000000
017670,SK텔레콤,89200,-1.0,27468000000
010140,삼성중공업,20950,-5.2,54769000000
267250,HD현대,227000,-7.91,18142000000
033780,KT&G,170550,-1.47,9250000000
006800,미래에셋증권,32500,-1.96,10558000000
003550,LG,114700,1.33,11528000000
018260,삼성에스디에스,222500,1.83,14680000000
003670,포스코퓨처엠,190300,6.37,45258000000
010950,S-Oil,150100,1.01,30944000000
024110,기업은행,20500,-1.91,7649000000
035720,카카오,34700,0.14,14138000000
086280,현대글로비스,203000,-1.93,6406000000
079550,LIG디펜스앤에어로스페이스,665000,-5.67,36401000000
000720,현대건설,127000,-0.94,24312000000
278470,에이피알,362500,-1.76,30626000000
064350,현대로템,122000,-1.93,14991000000
030200,KT,52700,-0.94,2898000000
272210,한화시스템,70200,-6.4,19884000000
047810,한국항공우주,130600,-1.8,9832000000
005830,DB손해보험,187400,-2.65,10954000000
011070,LG이노텍,513000,-0.19,32940000000
003490,대한항공,29400,-1.51,18128000000
078930,GS,116100,-0.26,13173000000
071050,한국금융지주,189900,-1.96,9728000000
443060,HD현대마린솔루션,232000,-2.93,11753000000
307950,현대오토에버,374000,0.13,7339000000
323410,카카오뱅크,21300,-1.39,5809000000
028050,삼성E&A,50700,-0.2,37875000000
259960,크래프톤,210500,-0.71,4879000000
047050,포스코인터내셔널,54900,-3.0,14022000000
003230,삼양식품,1280000,-2.29,25468000000
005940,NH투자증권,26050,-1.33,2061000000
006260,LS,307000,-1.6,9609000000
180640,한진칼,139300,0.43,3815000000
090430,아모레퍼시픽,145400,-0.41,20213000000
0126Z0,삼성에피스홀딩스,337500,2.12,5267000000
007660,이수페타시스,107800,0.37,27491000000
047040,대우건설,19010,1.33,55285000000
016360,삼성증권,86600,-1.03,8514000000
352820,하이브,174900,-0.46,10709000000
000880,한화,139300,-3.06,6628000000
021240,코웨이,102800,2.29,15537000000
000500,가온전선,244500,-0.41,18041000000
161390,한국타이어앤테크놀로지,58700,-3.29,6299000000
039490,키움증권,271000,-1.81,8197000000
064400,LG씨엔에스,71600,1.27,11482000000
267270,HD건설기계,136300,-2.5,22015000000
009830,한화솔루션,28850,0.52,23279000000
128940,한미약품,501000,5.7,58029000000
032640,LG유플러스,14850,-1.26,3983000000
377300,카카오페이,46550,-0.75,4769000000
326030,SK바이오팜,78500,-0.76,3554000000
175330,JB금융지주,32350,0.31,5876000000
000100,유한양행,80250,1.45,11035000000
062040,산일전기,189900,-4.09,35044000000
241560,두산밥캣,60500,-1.79,2451000000
001440,대한전선,28200,-0.35,16168000000
088350,한화생명,5960,-1.0,11785000000
052690,한전기술,134700,-2.53,36807000000
000990,DB하이텍,116600,4.76,72114000000
138930,BNK금융지주,16080,0.44,5512000000
