code,name,종가,등락률,거래대금
353200,대덕전자,100000,-2.44,66095000000
138930,BNK금융지주,15930,2.05,20150000000
066970,엘앤에프,120000,-2.52,82210000000
271560,오리온,119300,-0.67,6920000000
088980,맥쿼리인프라,9790,-0.71,7772000000
454910,두산로보틱스,71500,-0.56,16347000000
000990,DB하이텍,105800,-8.16,80858000000
004020,현대제철,33600,-0.74,16799000000
034220,LG디스플레이,8900,-0.78,22730000000
011790,SKC,89600,-2.71,10350000000
001450,현대해상,51300,1.79,20009000000
082740,한화엔진,50300,4.03,62746000000
001040,CJ,128300,0.47,10536000000
018880,한온시스템,3520,-0.98,7337000000
008930,한미사이언스,50300,-8.71,14929000000
036460,한국가스공사,37000,1.37,6486000000
103590,일진전기,71000,0.42,13302000000
022100,포스코DX,22150,0.0,9829000000
161890,한국콜마,141300,1.36,45767000000
375500,DL이앤씨,85800,2.26,56873000000
006360,GS건설,38500,3.36,130056000000
111770,영원무역,72900,0.55,3734000000
028670,팬오션,6030,1.01,17312000000
336260,두산퓨얼셀,48800,-2.59,40094000000
023530,롯데쇼핑,112000,0.27,16688000000
035250,강원랜드,14800,0.75,2619000000
011780,금호석유화학,124900,-1.5,8617000000
012750,에스원,81400,0.74,5804000000
031210,서울보증보험,43450,0.35,1712000000
251270,넷마블,35200,0.14,3141000000
302440,SK바이오사이언스,37250,-1.97,1827000000
139130,iM금융지주,18450,0.87,5186000000
017800,현대엘리베이터,74300,-0.93,4631000000
011170,롯데케미칼,65500,-0.3,12882000000
007340,DN오토모티브,46800,1.3,5464000000
097950,CJ제일제당,179700,-0.44,5853000000
004800,효성,160300,-0.06,4280000000
085620,미래에셋생명,19840,1.59,1942000000
003690,코리안리,14900,2.41,4231000000
009420,한올바이오파마,50100,-4.75,14017000000
026960,동서,25900,1.97,1418000000
450080,에코프로머티,36300,-3.2,7022000000
282330,BGF리테일,145000,-2.03,3123000000
004990,롯데지주,25050,-0.2,2081000000
383220,F&F,64800,-0.61,2213000000
005440,현대지에프홀딩스,13400,4.36,5254000000
426030,TIME 미국나스닥100액티브,44850,-1.61,50553000000
005850,에스엘,52200,0.77,3633000000
489790,한화비전,47200,-2.68,5167000000
204320,HL만도,49750,-1.09,9606000000
