code,name,종가,등락률,거래대금
005930,삼성전자,249250,0.3,949663000000
000660,SK하이닉스,1711000,1.24,1655005000000
402340,SK스퀘어,996000,-0.4,113712000000
009150,삼성전기,1336000,1.44,164539000000
373220,LG에너지솔루션,367500,0.55,53126000000
005380,현대차,359000,-2.18,76447000000
207940,삼성바이오로직스,1404000,-0.57,17879000000
105560,KB금융,175700,-0.06,85525000000
032830,삼성생명,283000,-0.88,24560000000
028260,삼성물산,347500,0.14,36339000000
034020,두산에너빌리티,84100,-2.44,69766000000
012450,한화에어로스페이스,1048000,-1.41,42824000000
055550,신한지주,111500,-0.62,34192000000
329180,HD현대중공업,449000,-0.99,22935000000
000270,기아,120600,-0.99,18562000000
006400,삼성SDI,545000,-0.37,88109000000
068270,셀트리온,177400,-0.06,15592000000
034730,SK,538000,-2.18,20350000000
086790,하나금융지주,136400,-0.87,28010000000
012330,현대모비스,380250,-3.61,46277000000
066570,LG전자,197500,-2.23,35316000000
035420,NAVER,201500,-2.18,30565000000
010120,LS ELECTRIC,196000,0.67,36223000000
000810,삼성화재,656000,-0.76,11610000000
316140,우리금융지주,35850,-1.38,22127000000
005490,POSCO홀딩스,326000,-1.81,19349000000
298040,효성중공업,2748000,2.19,37588000000
267260,HD현대일렉트릭,703000,0.43,27409000000
042660,한화오션,81700,-0.85,12102000000
009540,HD한국조선해양,336000,-0.88,12333000000
010130,고려아연,1126000,-1.05,2775000000
096770,SK이노베이션,137300,-3.11,32634000000
000150,두산,1340000,3.96,34499000000
042700,한미반도체,218000,-2.02,40229000000
015760,한국전력,30900,-1.44,13250000000
011200,HMM,20500,-0.73,5296000000
051910,LG화학,272000,0.18,20765000000
017670,SK텔레콤,87200,-0.91,25005000000
010140,삼성중공업,20350,-1.69,12865000000
033780,KT&G,170800,0.0,4897000000
267250,HD현대,220000,-2.22,10222000000
006800,미래에셋증권,31550,-1.56,8800000000
003550,LG,111700,-2.27,11014000000
018260,삼성에스디에스,215000,-2.49,9027000000
010950,S-Oil,147200,-1.01,13223000000
003670,포스코퓨처엠,186200,-1.64,28675000000
024110,기업은행,20250,-0.49,3441000000
086280,현대글로비스,201500,-1.47,10478000000
035720,카카오,33700,-2.32,19649000000
079550,LIG디펜스앤에어로스페이스,663000,-1.19,8690000000
000720,현대건설,123600,-3.51,21556000000
030200,KT,52900,-0.19,1470000000
278470,에이피알,350000,-3.18,40111000000
064350,현대로템,119400,-1.65,7393000000
272210,한화시스템,68700,-1.43,6790000000
005830,DB손해보험,189300,0.32,9365000000
047810,한국항공우주,126000,-2.33,8521000000
011070,LG이노텍,504000,-0.4,17530000000
003490,대한항공,28650,-2.39,17726000000
443060,HD현대마린솔루션,231500,-0.22,5389000000
078930,GS,111700,-2.95,15359000000
071050,한국금융지주,185900,-2.77,8058000000
047050,포스코인터내셔널,56400,2.73,21744000000
323410,카카오뱅크,20850,-1.42,4090000000
028050,삼성E&A,50400,-0.79,21330000000
307950,현대오토에버,358000,-3.24,5045000000
003230,삼양식품,1259000,-1.41,15970000000
005940,NH투자증권,25525,-1.26,1914000000
006260,LS,300000,-1.15,8997000000
259960,크래프톤,204500,-2.85,2700000000
180640,한진칼,137600,-0.36,1740000000
090430,아모레퍼시픽,142800,-0.83,6958000000
0126Z0,삼성에피스홀딩스,327000,-1.8,2373000000
007660,이수페타시스,103700,-0.86,6262000000
016360,삼성증권,85000,-2.19,6449000000
021240,코웨이,107400,5.81,8491000000
047040,대우건설,18380,-3.92,32774000000
000880,한화,138100,0.73,4072000000
352820,하이브,170050,-1.76,7458000000
000500,가온전선,244000,1.67,40309000000
161390,한국타이어앤테크놀로지,57300,-2.22,4256000000
039490,키움증권,266500,-0.74,3172000000
064400,LG씨엔에스,69600,-1.97,11308000000
009830,한화솔루션,28400,-0.53,9864000000
128940,한미약품,497000,0.1,30363000000
267270,HD건설기계,133500,-0.74,5200000000
032640,LG유플러스,14680,-1.14,3180000000
326030,SK바이오팜,77400,-0.9,1876000000
175330,JB금융지주,32300,0.31,3195000000
062040,산일전기,191600,2.19,22254000000
000100,유한양행,77700,-2.02,4499000000
241560,두산밥캣,59700,-0.5,1499000000
001440,대한전선,27900,0.0,13176000000
377300,카카오페이,40250,-12.02,18946000000
052690,한전기술,136400,-5.15,50815000000
000990,DB하이텍,119700,2.57,46040000000
029780,삼성카드,44650,-1.33,1312000000
088350,한화생명,5870,-1.68,3630000000
138930,BNK금융지주,16110,0.44,2434000000
353200,대덕전자,96500,-0.21,14005000000
004020,현대제철,34900,-0.71,9925000000
066970,엘앤에프,111200,-3.05,16232000000
051900,LG생활건강,297000,-1.66,3519000000
271560,오리온,112100,-3.36,9493000000
454910,두산로보틱스,67500,-2.88,5648000000
036570,NC,200500,-1.72,4405000000
011790,SKC,85900,-1.6,2302000000
034220,LG디스플레이,8460,-1.74,8285000000
001450,현대해상,48700,-1.02,3050000000
002380,KCC,464000,-1.28,1973000000
082740,한화엔진,47650,-0.31,7642000000
001040,CJ,130500,-0.76,2176000000
010060,OCI홀딩스,199800,-1.82,7990000000
161890,한국콜마,146400,1.31,14487000000
004170,신세계,366500,-0.41,9341000000
375500,DL이앤씨,89500,0.11,21314000000
008930,한미사이언스,50400,-2.33,2727000000
023530,롯데쇼핑,121300,5.2,7843000000
018880,한온시스템,3340,-0.89,2681000000
103590,일진전기,70000,2.34,11808000000
036460,한국가스공사,35600,-3.52,1588000000
336260,두산퓨얼셀,50100,-2.91,14643000000
022100,포스코DX,21200,-2.08,1622000000
006360,GS건설,37000,-2.12,14240000000
192820,코스맥스,277500,1.65,9414000000
028670,팬오션,5820,2.46,3819000000
011780,금호석유화학,123400,0.65,2521000000
011170,롯데케미칼,66800,3.73,7693000000
251270,넷마블,34250,-2.56,1370000000
097950,CJ제일제당,177700,-0.28,2590000000
450080,에코프로머티,35050,-2.64,2832000000
009420,한올바이오파마,47100,-3.09,3880000000
282330,BGF리테일,141200,-0.42,1388000000
004370,농심,400000,-2.08,2624000000
005440,현대지에프홀딩스,13260,-2.21,1234000000
426030,TIME 미국나스닥100액티브,44000,-0.27,10182000000
204320,HL만도,47800,-1.65,3116000000
014680,한솔케미칼,207500,2.22,3327000000
112610,씨에스윈드,52400,-1.13,3631000000
103140,풍산,76300,0.26,1806000000
069960,현대백화점,98900,0.71,3739000000
051600,한전KPS,46550,-2.21,1969000000
030000,제일기획,17770,-5.43,9884000000
139480,이마트,74200,0.0,2431000000
020150,롯데에너지머티리얼즈,38750,-3.37,2043000000
073240,금호타이어,7030,-0.71,1921000000
456600,TIME 글로벌AI인공지능액티브,55665,-0.04,2104000000
483650,달바글로벌,157700,-3.31,9216000000
457190,이수스페셜티케미컬,63700,-2.0,1774000000
229640,LS에코에너지,57600,15.55,33112000000
294400,KIWOOM 200TR,137315,0.19,5270000000
181710,NHN,53100,-4.15,4167000000
089860,롯데렌탈,47675,-1.5,1968000000
071970,HD현대마린엔진,48800,-1.91,3414000000
475150,SK이터닉스,48500,-2.81,16993000000
120110,코오롱인더,54200,0.93,1397000000
001120,LX인터내셔널,41750,4.9,2546000000
294870,IPARK현대산업개발,24300,-0.82,1582000000
008770,호텔신라,40300,-1.23,2340000000
093370,후성,14330,-3.04,48204000000
001430,세아베스틸지주,42050,-2.77,1761000000
001820,삼화콘덴서,141400,-0.77,51584000000
005070,코스모신소재,41150,-0.24,3551000000
322000,HD현대에너지솔루션,119300,-3.32,9952000000
281820,케이씨텍,67000,-2.76,3033000000
361610,SK아이이테크놀로지,15900,-3.93,1959000000
007810,코리아써키트,48850,-1.31,2115000000
000210,DL,54400,1.68,1894000000
006340,대원전선,12830,0.86,11076000000
003530,한화투자증권,4570,-3.69,3316000000
195870,해성디에스,55100,14.32,14963000000
006110,삼아알미늄,58000,-1.69,2166000000
000670,영풍,47400,-6.14,3885000000
003160,디아이,30400,2.36,2551000000
100840,SNT에너지,37850,3.42,5295000000
069660,KIWOOM 200,104630,0.3,4836000000
003850,보령,8780,2.21,1179000000
