code,name,종가,등락률,거래대금,거래량
005930,삼성전자,273000,4.6,5221996000000,19224260
000660,SK하이닉스,1868000,0.59,4211290000000,2250872
402340,SK스퀘어,1129000,4.63,477947000000,427079
009150,삼성전기,1430000,3.03,724519000000,510036
373220,LG에너지솔루션,352000,-3.3,96824000000,273809
005380,현대차,359000,-1.64,130601000000,362517
207940,삼성바이오로직스,1396000,-0.14,33727000000,24139
105560,KB금융,176900,1.14,95577000000,539762
028260,삼성물산,368000,4.84,88737000000,243052
032830,삼성생명,291000,2.65,78198000000,269014
012450,한화에어로스페이스,1064000,-1.3,97501000000,90239
034020,두산에너빌리티,85100,0.24,123185000000,1439867
055550,신한지주,112800,2.45,90574000000,802782
329180,HD현대중공업,450500,-2.07,83519000000,185676
000270,기아,119900,-1.64,76024000000,634398
006400,삼성SDI,531000,-1.85,128294000000,240697
068270,셀트리온,180500,0.61,33650000000,186156
034730,SK,575000,5.5,47445000000,83080
086790,하나금융지주,135000,1.43,45623000000,337809
012330,현대모비스,371250,-2.04,65900000000,176588
066570,LG전자,203000,2.32,84624000000,421168
010120,LS ELECTRIC,208500,-1.42,46384000000,223059
035420,NAVER,196900,-0.4,99251000000,503016
000810,삼성화재,650000,0.31,21268000000,32689
298040,효성중공업,2917000,0.07,70382000000,24124
316140,우리금융지주,36400,0.83,32898000000,904667
267260,HD현대일렉트릭,713000,-1.66,29198000000,40648
042660,한화오션,81900,-1.21,33386000000,406904
005490,POSCO홀딩스,317000,-1.86,47161000000,147549
009540,HD한국조선해양,336500,-0.3,33085000000,97977
096770,SK이노베이션,140700,3.0,71205000000,508008
010130,고려아연,1119000,-0.44,7315000000,6511
000150,두산,1440000,-0.48,104686000000,72808
042700,한미반도체,237000,0.42,66461000000,281342
011200,HMM,21000,0.96,7776000000,371565
015760,한국전력,30700,-0.16,20189000000,655822
017670,SK텔레콤,86800,-2.69,55723000000,637304
051910,LG화학,258500,-3.18,35867000000,137520
010140,삼성중공업,20550,-1.2,36706000000,1784030
033780,KT&G,173000,0.58,24334000000,140214
010950,S-Oil,154800,3.55,45399000000,295899
006800,미래에셋증권,31850,0.63,16707000000,527258
018260,삼성에스디에스,223500,1.82,22015000000,98521
003550,LG,111600,-0.27,10737000000,96481
267250,HD현대,211000,1.44,20397000000,97098
079550,LIG디펜스앤에어로스페이스,727000,-2.28,89340000000,119745
024110,기업은행,20050,0.0,10507000000,523074
003670,포스코퓨처엠,177600,-3.43,34705000000,194359
086280,현대글로비스,202500,-0.49,26186000000,130475
035720,카카오,33150,-1.19,31319000000,943491
272210,한화시스템,77000,-3.75,117625000000,1505152
000720,현대건설,125800,0.8,42237000000,335851
278470,에이피알,364500,-0.68,41811000000,114514
030200,KT,53300,0.57,10418000000,195791
064350,현대로템,119000,-2.86,27215000000,226380
047810,한국항공우주,129100,-0.54,14991000000,115067
005830,DB손해보험,188500,0.86,14093000000,75010
011070,LG이노텍,516000,-3.01,68718000000,132154
003490,대한항공,28825,-1.62,27521000000,952155
078930,GS,113200,-0.61,17845000000,157447
443060,HD현대마린솔루션,232500,-5.49,17905000000,76769
071050,한국금융지주,183800,0.82,15343000000,83633
047050,포스코인터내셔널,57700,0.7,30205000000,523201
028050,삼성E&A,51700,-0.19,71781000000,1390090
006260,LS,321500,-1.23,24708000000,76949
307950,현대오토에버,360500,-2.44,11412000000,31530
005940,NH투자증권,26300,2.94,12544000000,481971
003230,삼양식품,1276000,-1.85,30606000000,23835
323410,카카오뱅크,20050,-1.96,11275000000,557068
000500,가온전선,318000,-2.75,95402000000,298405
180640,한진칼,138200,-0.43,4484000000,32419
259960,크래프톤,199300,-2.78,11770000000,58794
090430,아모레퍼시픽,145000,1.12,25680000000,176977
0126Z0,삼성에피스홀딩스,327000,0.0,5941000000,18138
007660,이수페타시스,109900,5.98,125415000000,1150201
016360,삼성증권,88100,3.28,19394000000,222171
047040,대우건설,18280,-3.33,83597000000,4540496
161390,한국타이어앤테크놀로지,58200,-3.96,13834000000,235459
000880,한화,131600,-0.68,9501000000,72870
021240,코웨이,98900,-2.18,12221000000,121950
352820,하이브,162200,-2.23,27991000000,171280
039490,키움증권,263500,0.38,6963000000,26495
064400,LG씨엔에스,69300,-1.84,24172000000,346841
128940,한미약품,507000,0.8,14664000000,28933
267270,HD건설기계,135800,-2.86,22493000000,163954
062040,산일전기,204000,-3.55,32407000000,158598
009830,한화솔루션,27450,-3.35,38917000000,1408075
032640,LG유플러스,14440,2.78,16514000000,1141112
326030,SK바이오팜,77500,-0.26,5312000000,68216
001440,대한전선,29900,-4.93,92877000000,3064998
175330,JB금융지주,30900,0.16,6768000000,219405
000990,DB하이텍,132000,4.68,72638000000,567785
241560,두산밥캣,58100,-1.53,5861000000,99976
000100,유한양행,75400,-0.66,10765000000,142375
377300,카카오페이,39850,-0.99,7102000000,176303
353200,대덕전자,101700,-1.45,40448000000,395825
088350,한화생명,5790,-1.19,11969000000,2069211
029780,삼성카드,43300,-1.03,3486000000,80414
052690,한전기술,128900,-3.66,43203000000,329991
138930,BNK금융지주,15690,0.58,7602000000,485013
088980,맥쿼리인프라,9800,0.1,4764000000,486421
004020,현대제철,35000,-2.78,19752000000,560186
454910,두산로보틱스,69900,1.01,10466000000,150064
051900,LG생활건강,298500,1.02,12489000000,41846
036570,NC,205500,-1.67,8863000000,42839
271560,오리온,111000,-0.45,6234000000,55966
011790,SKC,87800,0.11,7753000000,87883
066970,엘앤에프,107100,-3.51,46295000000,433253
034220,LG디스플레이,8460,0.71,16912000000,1993045
082740,한화엔진,49900,-2.73,17803000000,354144
001450,현대해상,48600,-0.41,9669000000,198864
002380,KCC,462500,-1.18,5536000000,12005
001040,CJ,127900,0.31,7141000000,55489
010060,OCI홀딩스,191200,-6.27,70489000000,362603
103590,일진전기,72600,-5.22,27151000000,368786
161890,한국콜마,145700,0.34,20296000000,141008
018880,한온시스템,3345,-2.9,8229000000,2459619
004170,신세계,355500,-1.93,14453000000,40244
375500,DL이앤씨,84900,-2.3,19204000000,226148
336260,두산퓨얼셀,47950,-5.8,37609000000,781304
006360,GS건설,36500,-0.95,42044000000,1155551
192820,코스맥스,274500,0.55,13264000000,48765
023530,롯데쇼핑,109500,-3.44,14599000000,132357
028670,팬오션,5760,0.17,5294000000,919229
007340,DN오토모티브,49050,-0.51,7551000000,155375
251270,넷마블,34400,-0.72,3818000000,111028
011170,롯데케미칼,63600,0.95,7941000000,124279
097950,CJ제일제당,174600,0.0,5916000000,33729
426030,TIME 미국나스닥100액티브,47940,1.91,24376000000,509257
450080,에코프로머티,34250,-1.86,5497000000,159798
009420,한올바이오파마,46400,-2.62,6933000000,146947
005440,현대지에프홀딩스,13200,4.43,5844000000,442951
004370,농심,393000,0.38,8840000000,22345
489790,한화비전,46700,-2.61,7189000000,153441
483650,달바글로벌,183100,1.55,25381000000,138563
204320,HL만도,47200,-2.07,10776000000,227444
103140,풍산,78100,-1.51,4034000000,51305
020150,롯데에너지머티리얼즈,41450,-2.01,10457000000,246878
069960,현대백화점,99500,1.32,5482000000,54967
456600,TIME 글로벌AI인공지능액티브,59840,1.75,10555000000,176616
112610,씨에스윈드,50300,-2.14,10760000000,214122
081660,미스토홀딩스,38500,1.45,2819000000,73022
139480,이마트,73200,-1.08,4375000000,59765
073240,금호타이어,6790,-3.14,7588000000,1096795
457190,이수스페셜티케미컬,63900,-1.84,3440000000,53419
294400,KIWOOM 200TR,146425,1.94,7390000000,50449
229640,LS에코에너지,60100,-0.66,12338000000,207429
181710,NHN,55800,-1.59,5797000000,103040
089860,롯데렌탈,48950,0.1,3305000000,66577
071970,HD현대마린엔진,50700,-3.43,4757000000,93101
120110,코오롱인더,57200,0.7,7206000000,126360
475150,SK이터닉스,50100,-1.57,20612000000,410297
008770,호텔신라,40200,-1.47,3856000000,95634
001430,세아베스틸지주,43800,-2.77,4594000000,105286
001820,삼화콘덴서,146700,1.45,166714000000,1127663
281820,케이씨텍,76100,4.68,11645000000,154566
093370,후성,13940,-5.04,40949000000,2923708
097230,HJ중공업,15180,-1.87,3026000000,198896
322000,HD현대에너지솔루션,118800,-6.46,45448000000,381126
361610,SK아이이테크놀로지,16220,3.18,3542000000,218431
007810,코리아써키트,52200,-0.57,4873000000,93581
001740,SK네트웍스,6110,-2.4,4373000000,710086
006340,대원전선,13500,-2.81,27904000000,2046879
003160,디아이,35450,12.9,61230000000,1760418
003530,한화투자증권,4660,3.67,5700000000,1226640
195870,해성디에스,56200,-2.26,9203000000,162432
000370,한화손해보험,8060,-0.12,2415000000,299736
006110,삼아알미늄,56100,-6.03,6444000000,112798
441800,TIME Korea플러스배당액티브,29190,1.41,3551000000,121845
069660,KIWOOM 200,111375,1.88,45796000000,409848
005090,SGC에너지,53900,-0.92,3620000000,67957
100840,SNT에너지,36750,0.14,2719000000,73987
005690,파미셀,12360,-1.36,29568000000,2342421
100090,SK오션플랜트,11580,-2.85,5270000000,451520
090460,비에이치,19340,-5.89,15886000000,810083
017900,광전자,11020,4.75,209313000000,18150667
0015B0,KoAct 미국나스닥성장기업액티브,19340,1.34,5849000000,302543
0220W0,한화머시너리앤서비스홀딩스,6420,1.74,7028000000,1099975
192650,드림텍,8040,5.24,16948000000,2131988
452260,한화갤러리아,2710,1.12,2840000000,1062165
004710,한솔테크닉스,9750,-2.4,4446000000,454436
029460,케이씨,44550,7.87,4088000000,93198
002990,금호건설,12950,-2.92,12675000000,968400
0163Y0,KoAct 코스닥액티브,9560,2.25,3901000000,410285
003280,흥아해운,1790,-0.72,4230000000,2361779
020000,한섬,18390,4.73,6057000000,330026
317400,자이에스앤디,9700,-2.61,7151000000,738538
474590,WON 반도체밸류체인액티브,47070,3.16,3924000000,84212
092790,넥스틸,13940,-0.78,4107000000,294754
003350,한국화장품제조,15350,-2.66,10950000000,723054
217590,티엠씨,14320,-1.58,37136000000,2457515
0182R0,1Q K반도체TOP2+,10995,3.24,10797000000,986137
462900,KoAct 바이오헬스케어액티브,12630,-0.71,6180000000,484036
010580,에스엠벡셀,2830,13.2,37969000000,13599921
010820,퍼스텍,6440,0.78,3092000000,482610
020120,키다리스튜디오,8330,-1.07,4780000000,602411
004310,현대약품,9290,-7.75,23802000000,2474303
105840,우진,14600,-4.64,4389000000,296646
0183V0,KIWOOM 삼성전자&SK하이닉스채권혼합50,12030,1.39,8875000000,738754
053690,한미글로벌,21950,-0.9,8467000000,379053
035510,신세계 I&C,15250,-2.68,2982000000,191610
494220,UNICORN SK하이닉스밸류체인액티브,50490,3.48,4228000000,84161
001520,동양,1226,-9.39,13550000000,10235680
001210,금호전기,10380,-4.33,15311000000,1445528
003010,혜인,10190,-3.5,4156000000,410155
092220,KEC,3155,10.51,4835000000,1554622
006660,삼성공조,13230,0.53,3499000000,262235
007610,선도전기,4765,-3.64,16126000000,3222472
0198A0,KIWOOM 코스닥150커버드콜액티브,8640,0.64,6422000000,744783
372910,한컴라이프케어,2140,1.42,2536000000,1157394
092780,DYP,3680,-10.24,4724000000,1108408
196170,알테오젠,253500,0.0,39045000000,152200
086520,에코프로,79600,-1.85,37281000000,465942
247540,에코프로비엠,102700,-2.1,17825000000,172737
036930,주성엔지니어링,206000,0.24,111821000000,542461
277810,레인보우로보틱스,438000,0.46,11099000000,25422
240810,원익IPS,128300,5.6,174861000000,1369966
039030,이오테크닉스,481500,6.17,32536000000,68871
058470,리노공업,69700,0.14,25807000000,370447
222800,심텍,130600,3.9,45410000000,351820
108490,로보티즈,306500,0.0,42297000000,137883
403870,HPSP,54600,1.3,64147000000,1178559
028300,HLB,31950,7.76,44113000000,1388022
095340,ISC,199200,6.92,26398000000,134088
319660,피에스케이,136900,7.88,50023000000,369835
000250,삼천당제약,161900,1.44,6737000000,41623
087010,펩트론,160700,3.01,9127000000,57093
031980,피에스케이홀딩스,165900,3.75,20797000000,124780
214450,파마리서치,323000,-1.37,14790000000,45516
440110,파두,64600,5.9,12915000000,204895
084370,유진테크,140800,2.03,15585000000,111603
141080,리가켐바이오,81400,-0.97,10701000000,130852
298380,에이비엘바이오,53300,-4.82,27186000000,501365
064760,티씨케이,266500,-0.74,10177000000,38240
067310,하나마이크론,44450,15.01,255306000000,5861800
131290,티에스이,264000,8.64,27434000000,107122
095610,테스,148400,7.46,37066000000,256468
310210,보로노이,152700,15.68,20777000000,137161
010170,대한광통신,17640,-3.71,221506000000,12377201
257720,실리콘투,41000,-1.32,26366000000,645178
357780,솔브레인,339500,2.57,4470000000,13291
080220,제주반도체,75000,2.18,57529000000,770169
145020,휴젤,206000,-3.74,10905000000,52334
226950,올릭스,106200,-4.84,28731000000,262605
140410,메지온,78700,4.79,11208000000,142655
319400,현대무벡스,21475,-4.56,27392000000,1253089
032820,우리기술,13370,-3.6,75451000000,5391835
058610,에스피지,99900,0.5,19389000000,194805
263750,펄어비스,34550,-0.86,5776000000,166411
005290,동진쎄미켐,42400,2.91,9838000000,233423
030530,원익홀딩스,26700,2.5,71549000000,2664040
178320,서진시스템,32200,-4.87,29450000000,897861
347850,디앤디파마텍,44350,-2.1,15812000000,354015
214150,클래시스,30850,-1.44,3441000000,111851
043260,성호전자,26600,-0.75,127792000000,4776604
098460,고영,28450,2.89,23378000000,827759
041510,에스엠,83700,3.72,7736000000,92861
083650,비에이치아이,61200,-4.82,20416000000,327968
237690,에스티팜,90400,-2.48,4623000000,50647
131970,두산테스나,94800,10.1,66614000000,722359
089030,테크윙,47850,5.51,40958000000,859743
437730,삼현,55800,11.38,172305000000,3074003
036540,SFA반도체,10640,17.96,268231000000,25402276
060370,LS마린솔루션,32650,-3.97,4433000000,135290
183300,코미코,31550,2.27,11725000000,381416
096530,씨젠,33900,0.3,6707000000,195864
218410,RFHIC,59600,-0.83,63456000000,1037933
204270,제이앤티씨,25300,7.43,66670000000,2642732
089970,브이엠,54300,-1.45,18306000000,335995
420770,기가비스,110000,-2.74,11176000000,102108
323280,태성,45600,0.33,4536000000,99731
241710,코스메카코리아,130100,-0.99,5119000000,39404
078600,대주전자재료,87900,-0.11,9364000000,106222
035900,JYP Ent.,38275,-0.58,3215000000,83794
950160,코오롱티슈진,15260,-4.45,12997000000,847229
127120,제이에스링크,34250,5.38,13279000000,392339
003380,하림지주,10840,-1.36,3020000000,275352
347700,스피어,23350,-3.31,19495000000,835374
232140,와이씨,14130,18.64,135300000000,9821893
166090,하나머티리얼즈,57100,2.51,5325000000,93863
252990,샘씨엔에스,18150,4.79,13979000000,773083
950260,인제니아테라퓨틱스(Reg.S),20950,13.43,126905000000,6162762
056190,SFA,28550,1.96,3996000000,138411
086450,동국제약,21000,1.69,6922000000,326497
101490,에스앤에스텍,43750,4.92,8669000000,202092
417200,LS머트리얼즈,13730,1.7,12043000000,891417
160190,하이젠알앤엠,30050,9.67,21390000000,724495
356860,티엘비,38100,1.74,10119000000,265731
100790,미래에셋벤처투자,16770,-5.04,7583000000,447653
327260,RF머트리얼즈,48750,0.31,31889000000,647697
014620,성광벤드,32800,2.18,6969000000,209710
119850,지엔씨에너지,52700,-2.77,17563000000,338168
445680,큐리옥스바이오시스템즈,48200,5.13,2405000000,50758
036830,솔브레인홀딩스,40000,-1.72,1807000000,45057
032500,케이엠더블유,19050,-2.01,9768000000,501004
090710,휴림로봇,6480,0.47,7371000000,1139167
044490,태웅,37900,0.66,3326000000,88211
090360,로보스타,77500,-1.65,6094000000,77811
074600,원익QnC,28750,3.42,4846000000,170055
328130,루닛,10210,15.5,16550000000,1697126
491000,리브스메드,29600,-0.84,3313000000,110430
295310,에이치브이엠,59900,-0.17,5801000000,97264
161580,필옵틱스,31600,0.16,3360000000,106294
466100,클로봇,23400,-0.21,3839000000,164833
023160,태광,27450,5.37,9850000000,351805
122640,예스티,32700,11.04,27492000000,854406
124500,아이티센글로벌,30350,2.36,4535000000,148478
048410,현대바이오,7040,3.53,5382000000,775856
064290,인텍플러스,50300,7.59,25967000000,527534
036810,에프에스티,30150,11.25,8662000000,294898
033790,피노,7770,-2.87,7586000000,959778
121600,나노신소재,51800,-3.0,2971000000,57755
033640,네패스,27450,2.81,8244000000,301641
126340,비나텍,83700,3.72,13900000000,168634
475830,오름테라퓨틱,27050,-27.67,120487000000,4418938
253590,네오셈,13010,6.29,16762000000,1305958
050890,쏠리드,9260,-5.12,16528000000,1739870
077360,덕산하이메탈,12330,6.2,13813000000,1126643
045100,한양이엔지,31800,-0.93,2469000000,77901
060250,NHN KCP,13180,1.38,2427000000,182159
399720,가온칩스,43750,2.34,5729000000,130516
356680,엑스게이트,17780,1.2,74626000000,4164577
025980,아난티,5170,0.0,3580000000,690862
092870,엑시콘,38200,7.91,14139000000,373438
056080,유진로봇,12790,2.32,6397000000,509336
027360,아주IB투자,4015,3.88,31834000000,7852927
080580,오킨스전자,22850,2.93,11761000000,504457
098120,마이크로컨텍솔,57200,6.92,10935000000,193478
386380,스카이랩스,25250,29.89,204331000000,8878277
019210,와이지-원,12670,-4.74,8027000000,629499
041190,우리기술투자,5840,7.55,62920000000,10499095
069540,빛과전자,4110,0.24,28960000000,6914213
348340,뉴로메카,19760,1.49,6790000000,348757
125490,한라캐스트,12490,3.65,55746000000,4426651
468530,프로티나,39800,13.55,5163000000,135605
013030,하이록코리아,36950,0.41,2369000000,63254
290550,디케이티,21700,2.36,8626000000,401130
078350,한양디지텍,28550,11.74,32265000000,1153598
332570,PS일렉트로닉스,9300,2.2,39175000000,4153991
078340,컴투스,34550,2.98,3177000000,91758
101730,위메이드맥스,4985,8.72,5008000000,1018233
204620,글로벌텍스프리,5840,-0.34,2833000000,482433
187660,페니트리움바이오,6420,-1.68,4322000000,665188
114810,한솔아이원스,13840,9.75,4216000000,311453
0161M0,네오사피엔스,30850,208.5,808564000000,28644208
439960,코스모로보틱스,11600,0.0,5475000000,474649
477850,마키나락스,20850,-1.42,3371000000,160521
441270,파인엠텍,8630,-4.64,4744000000,546097
170920,엘티씨,34400,2.23,4659000000,135131
033160,엠케이전자,14630,0.0,7337000000,510902
200470,에이팩트,8120,12.15,14083000000,1784818
046970,우리로,7850,-2.85,23494000000,2908550
