code,name,종가,등락률,거래대금,거래량
005930,삼성전자,271750,4.12,2183055000000,8096244
000660,SK하이닉스,1880000,1.24,1790776000000,958435
402340,SK스퀘어,1128000,4.54,216778000000,195781
009150,삼성전기,1408000,1.44,307697000000,217104
373220,LG에너지솔루션,353500,-2.88,39895000000,112568
005380,현대차,361250,-1.03,56141000000,155546
207940,삼성바이오로직스,1399000,0.07,6490000000,4638
105560,KB금융,176900,1.14,41676000000,236350
028260,삼성물산,367500,4.7,33754000000,93359
032830,삼성생명,291500,2.82,34426000000,119054
012450,한화에어로스페이스,1072000,-0.56,46150000000,42211
034020,두산에너빌리티,85800,1.06,59463000000,693327
055550,신한지주,112400,2.09,32391000000,289157
329180,HD현대중공업,452000,-1.74,18615000000,41058
000270,기아,119900,-1.64,24795000000,206530
006400,삼성SDI,533000,-1.48,60190000000,112649
068270,셀트리온,180700,0.72,10845000000,60244
034730,SK,573000,5.14,19193000000,33772
086790,하나금융지주,135000,1.43,21062000000,156549
012330,현대모비스,374000,-1.32,26916000000,71888
066570,LG전자,199700,0.66,25218000000,126720
010120,LS ELECTRIC,209750,-0.83,28001000000,134611
035420,NAVER,197650,-0.03,33587000000,170195
000810,삼성화재,651000,0.46,7666000000,11786
298040,효성중공업,2938000,0.79,28651000000,9765
316140,우리금융지주,36250,0.42,13430000000,370066
267260,HD현대일렉트릭,720000,-0.69,12171000000,16868
005490,POSCO홀딩스,320000,-0.93,18304000000,56957
042660,한화오션,82000,-1.09,15680000000,190833
009540,HD한국조선해양,338000,0.15,11663000000,34356
000150,두산,1447000,0.0,49465000000,34229
096770,SK이노베이션,138600,1.46,36379000000,259620
010130,고려아연,1124000,0.0,3489000000,3110
042700,한미반도체,237500,0.64,31311000000,132868
015760,한국전력,30950,0.65,7352000000,238678
011200,HMM,20850,0.24,2359000000,112961
017670,SK텔레콤,87250,-2.19,19787000000,225535
051910,LG화학,261500,-2.06,12501000000,47788
010140,삼성중공업,20600,-0.96,15123000000,734128
033780,KT&G,173300,0.76,8734000000,50417
018260,삼성에스디에스,225500,2.73,10449000000,46871
006800,미래에셋증권,31725,0.24,6861000000,217099
010950,S-Oil,152300,1.87,14156000000,93212
003550,LG,111100,-0.71,3499000000,31508
