code,name,종가,등락률,거래대금
005930,삼성전자,250000,0.6,1040942000000
000660,SK하이닉스,1716000,1.54,1780724000000
402340,SK스퀘어,997000,-0.3,122661000000
009150,삼성전기,1344000,2.05,180551000000
373220,LG에너지솔루션,367500,0.55,55657000000
005380,현대차,359500,-2.04,82385000000
207940,삼성바이오로직스,1400000,-0.85,19031000000
105560,KB금융,175400,-0.23,92494000000
028260,삼성물산,350500,1.01,39993000000
032830,삼성생명,283000,-0.88,26487000000
012450,한화에어로스페이스,1054000,-0.85,45990000000
034020,두산에너빌리티,84400,-2.09,73191000000
055550,신한지주,111600,-0.53,35912000000
000270,기아,120900,-0.74,20516000000
329180,HD현대중공업,449000,-0.99,24470000000
006400,삼성SDI,546000,-0.18,91934000000
068270,셀트리온,177500,0.0,16814000000
034730,SK,544000,-1.09,22204000000
086790,하나금융지주,136500,-0.8,30079000000
012330,현대모비스,382000,-3.17,50349000000
066570,LG전자,198200,-1.88,38288000000
035420,NAVER,201000,-2.43,35897000000
010120,LS ELECTRIC,196200,0.77,37698000000
000810,삼성화재,657000,-0.61,12847000000
316140,우리금융지주,35750,-1.65,24555000000
005490,POSCO홀딩스,326500,-1.66,21862000000
298040,효성중공업,2760000,2.64,39696000000
267260,HD현대일렉트릭,706000,0.86,28931000000
042660,한화오션,81400,-1.21,13431000000
009540,HD한국조선해양,338000,-0.29,13760000000
010130,고려아연,1125000,-1.14,3157000000
096770,SK이노베이션,138100,-2.54,34946000000
000150,두산,1347000,4.5,38699000000
042700,한미반도체,218500,-1.8,45141000000
015760,한국전력,30950,-1.28,14374000000
011200,HMM,20500,-0.73,5897000000
051910,LG화학,272500,0.37,21945000000
017670,SK텔레콤,87600,-0.45,27759000000
010140,삼성중공업,20400,-1.45,13588000000
033780,KT&G,171200,0.23,5919000000
267250,HD현대,221500,-1.56,11378000000
006800,미래에셋증권,31600,-1.4,9671000000
003550,LG,112200,-1.84,12108000000
018260,삼성에스디에스,215500,-2.27,10194000000
003670,포스코퓨처엠,187400,-1.0,30607000000
010950,S-Oil,147300,-0.94,14083000000
024110,기업은행,20250,-0.49,3813000000
086280,현대글로비스,203000,-0.73,11542000000
035720,카카오,33750,-2.17,20639000000
079550,LIG디펜스앤에어로스페이스,665000,-0.89,9194000000
000720,현대건설,123900,-3.28,23503000000
030200,KT,53000,0.0,1845000000
278470,에이피알,352500,-2.49,43201000000
064350,현대로템,119600,-1.48,8364000000
272210,한화시스템,69000,-1.0,7634000000
005830,DB손해보험,189100,0.21,9978000000
047810,한국항공우주,126600,-1.86,9402000000
011070,LG이노텍,507000,0.2,18839000000
003490,대한항공,28850,-1.7,19597000000
443060,HD현대마린솔루션,232000,0.0,5941000000
071050,한국금융지주,186200,-2.62,8833000000
078930,GS,111100,-3.48,17528000000
323410,카카오뱅크,20850,-1.42,5285000000
047050,포스코인터내셔널,56400,2.73,22837000000
028050,삼성E&A,50400,-0.79,22691000000
307950,현대오토에버,360000,-2.7,5723000000
003230,삼양식품,1271000,-0.47,17136000000
005940,NH투자증권,25550,-1.16,2067000000
006260,LS,301000,-0.82,9520000000
259960,크래프톤,205000,-2.61,2881000000
180640,한진칼,138900,0.58,1945000000
090430,아모레퍼시픽,143800,-0.14,7491000000
0126Z0,삼성에피스홀딩스,326500,-1.95,2956000000
007660,이수페타시스,104400,-0.19,6606000000
016360,삼성증권,85300,-1.84,6704000000
021240,코웨이,107200,5.62,9521000000
047040,대우건설,18420,-3.71,34313000000
000880,한화,138600,1.09,4577000000
352820,하이브,170300,-1.62,7974000000
000500,가온전선,246000,2.5,41462000000
161390,한국타이어앤테크놀로지,57500,-1.88,4722000000
039490,키움증권,267000,-0.56,3562000000
064400,LG씨엔에스,69800,-1.69,12698000000
009830,한화솔루션,28650,0.35,11191000000
128940,한미약품,499500,0.6,32400000000
267270,HD건설기계,133400,-0.82,5748000000
032640,LG유플러스,14680,-1.14,3601000000
326030,SK바이오팜,77800,-0.38,2079000000
175330,JB금융지주,32300,0.31,3621000000
062040,산일전기,193350,3.12,23445000000
241560,두산밥캣,59800,-0.33,1599000000
000100,유한양행,77800,-1.89,4834000000
001440,대한전선,28000,0.36,13607000000
377300,카카오페이,40525,-11.42,20077000000
052690,한전기술,137600,-4.31,53059000000
029780,삼성카드,44750,-1.1,1403000000
000990,DB하이텍,119100,2.06,47714000000
088350,한화생명,5890,-1.34,4076000000
138930,BNK금융지주,16090,0.31,2742000000
353200,대덕전자,97200,0.52,14954000000
004020,현대제철,35000,-0.43,11116000000
066970,엘앤에프,111800,-2.53,18790000000
051900,LG생활건강,300000,-0.66,4320000000
271560,오리온,112100,-3.36,10388000000
454910,두산로보틱스,68000,-2.16,6764000000
036570,NC,201000,-1.47,5132000000
011790,SKC,85900,-1.6,2575000000
034220,LG디스플레이,8460,-1.74,8837000000
001450,현대해상,48600,-1.22,3247000000
002380,KCC,466500,-0.74,2258000000
082740,한화엔진,47550,-0.52,8101000000
001040,CJ,130200,-0.99,2336000000
010060,OCI홀딩스,200500,-1.47,9051000000
161890,한국콜마,148300,2.63,15789000000
375500,DL이앤씨,89600,0.22,22891000000
004170,신세계,366750,-0.34,9830000000
008930,한미사이언스,50400,-2.33,2972000000
018880,한온시스템,3350,-0.59,2934000000
023530,롯데쇼핑,121000,4.94,9120000000
336260,두산퓨얼셀,51100,-0.97,17646000000
103590,일진전기,70300,2.78,12209000000
036460,한국가스공사,35700,-3.25,1706000000
022100,포스코DX,21150,-2.31,1743000000
192820,코스맥스,280000,2.56,9917000000
006360,GS건설,36800,-2.65,15822000000
028670,팬오션,5810,2.29,4089000000
