code,name,종가,등락률,거래대금
005930,삼성전자,249750,0.5,851433000000
000660,SK하이닉스,1714000,1.42,1491293000000
402340,SK스퀘어,998000,-0.2,105378000000
009150,삼성전기,1338000,1.59,148854000000
373220,LG에너지솔루션,368000,0.68,50028000000
005380,현대차,360000,-1.91,71722000000
207940,삼성바이오로직스,1402000,-0.71,16364000000
105560,KB금융,176700,0.51,80826000000
028260,삼성물산,349000,0.58,34136000000
032830,삼성생명,283000,-0.88,23145000000
034020,두산에너빌리티,84500,-1.97,65926000000
012450,한화에어로스페이스,1049000,-1.32,38670000000
055550,신한지주,111800,-0.36,31801000000
329180,HD현대중공업,450000,-0.77,20918000000
000270,기아,121100,-0.57,16242000000
006400,삼성SDI,544000,-0.55,83737000000
068270,셀트리온,177800,0.17,14539000000
034730,SK,542000,-1.45,17862000000
086790,하나금융지주,136800,-0.58,24744000000
012330,현대모비스,381750,-3.23,39628000000
066570,LG전자,198100,-1.93,32638000000
035420,NAVER,201750,-2.06,28095000000
010120,LS ELECTRIC,196300,0.82,34334000000
000810,삼성화재,658000,-0.45,10248000000
316140,우리금융지주,35950,-1.1,20244000000
005490,POSCO홀딩스,328000,-1.2,17386000000
298040,효성중공업,2758000,2.57,34708000000
267260,HD현대일렉트릭,706000,0.86,26252000000
042660,한화오션,82000,-0.49,10082000000
009540,HD한국조선해양,336500,-0.74,10801000000
010130,고려아연,1131000,-0.62,2437000000
096770,SK이노베이션,138800,-2.05,28837000000
000150,두산,1340000,3.96,26539000000
042700,한미반도체,218000,-2.02,35741000000
015760,한국전력,30900,-1.44,11438000000
051910,LG화학,273750,0.83,19123000000
011200,HMM,20550,-0.48,4820000000
017670,SK텔레콤,87100,-1.02,22296000000
010140,삼성중공업,20400,-1.45,11724000000
033780,KT&G,170600,-0.12,4298000000
267250,HD현대,221000,-1.78,9017000000
006800,미래에셋증권,31650,-1.25,7270000000
003550,LG,111900,-2.1,9915000000
018260,삼성에스디에스,216000,-2.04,7867000000
010950,S-Oil,148100,-0.4,11970000000
003670,포스코퓨처엠,187100,-1.16,26759000000
024110,기업은행,20300,-0.25,2948000000
086280,현대글로비스,202000,-1.22,9178000000
035720,카카오,33825,-1.96,16487000000
079550,LIG디펜스앤에어로스페이스,665000,-0.89,8222000000
000720,현대건설,124200,-3.04,19169000000
030200,KT,52700,-0.57,1373000000
278470,에이피알,351000,-2.9,36599000000
064350,현대로템,120200,-0.99,5926000000
272210,한화시스템,69000,-1.0,6096000000
005830,DB손해보험,189500,0.42,8272000000
047810,한국항공우주,126500,-1.94,6922000000
011070,LG이노텍,507000,0.2,15828000000
003490,대한항공,28700,-2.21,16322000000
443060,HD현대마린솔루션,233000,0.43,5017000000
071050,한국금융지주,186600,-2.41,6631000000
078930,GS,111600,-3.04,11837000000
047050,포스코인터내셔널,56900,3.64,20357000000
323410,카카오뱅크,20900,-1.18,3520000000
307950,현대오토에버,360500,-2.57,3620000000
028050,삼성E&A,50400,-0.79,20043000000
003230,삼양식품,1261000,-1.25,13669000000
005940,NH투자증권,25600,-0.97,1666000000
259960,크래프톤,206500,-1.9,2241000000
006260,LS,301000,-0.82,8385000000
180640,한진칼,137900,-0.14,1655000000
090430,아모레퍼시픽,144500,0.35,6282000000
0126Z0,삼성에피스홀딩스,327500,-1.65,2125000000
021240,코웨이,107800,6.21,7579000000
047040,대우건설,18560,-2.98,28039000000
016360,삼성증권,85300,-1.84,4887000000
007660,이수페타시스,103700,-0.86,5845000000
352820,하이브,170800,-1.33,6383000000
000880,한화,138100,0.73,3523000000
000500,가온전선,246500,2.71,39210000000
161390,한국타이어앤테크놀로지,57500,-1.88,3851000000
039490,키움증권,268500,0.0,2795000000
064400,LG씨엔에스,69950,-1.48,9871000000
128940,한미약품,504000,1.51,27092000000
009830,한화솔루션,28650,0.35,8911000000
267270,HD건설기계,133400,-0.82,4531000000
032640,LG유플러스,14700,-1.01,2654000000
326030,SK바이오팜,77500,-0.77,1631000000
175330,JB금융지주,32400,0.62,2897000000
062040,산일전기,192000,2.4,21042000000
000100,유한양행,77900,-1.77,4137000000
241560,두산밥캣,59800,-0.33,1374000000
377300,카카오페이,40900,-10.6,15947000000
001440,대한전선,28000,0.36,12443000000
052690,한전기술,137700,-4.24,47245000000
029780,삼성카드,44850,-0.88,1097000000
000990,DB하이텍,119400,2.31,43573000000
088350,한화생명,5890,-1.34,3233000000
138930,BNK금융지주,16140,0.62,2180000000
353200,대덕전자,96400,-0.31,13189000000
004020,현대제철,35100,-0.14,7548000000
066970,엘앤에프,112200,-2.18,13368000000
051900,LG생활건강,299500,-0.83,3139000000
271560,오리온,112900,-2.67,8581000000
454910,두산로보틱스,67800,-2.45,4839000000
036570,NC,201000,-1.47,3801000000
011790,SKC,86200,-1.26,1964000000
034220,LG디스플레이,8450,-1.86,7644000000
001450,현대해상,48750,-0.91,2715000000
002380,KCC,466500,-0.74,1771000000
082740,한화엔진,47600,-0.42,7116000000
001040,CJ,131000,-0.38,1965000000
010060,OCI홀딩스,200000,-1.72,7076000000
161890,한국콜마,147500,2.08,12901000000
375500,DL이앤씨,89700,0.34,19182000000
004170,신세계,367000,-0.27,8586000000
018880,한온시스템,3360,-0.3,2392000000
023530,롯데쇼핑,121300,5.2,6738000000
008930,한미사이언스,50100,-2.91,2548000000
103590,일진전기,70000,2.34,11303000000
036460,한국가스공사,35650,-3.39,1455000000
336260,두산퓨얼셀,49750,-3.59,12706000000
022100,포스코DX,21250,-1.85,1426000000
192820,코스맥스,278000,1.83,8689000000
006360,GS건설,36850,-2.51,13099000000
028670,팬오션,5860,3.17,3529000000
011780,금호석유화학,123800,0.98,2318000000
011170,롯데케미칼,66800,3.73,7027000000
251270,넷마블,34450,-1.99,1093000000
097950,CJ제일제당,178100,-0.06,2269000000
450080,에코프로머티,35150,-2.36,2516000000
009420,한올바이오파마,47350,-2.57,3469000000
005440,현대지에프홀딩스,13370,-1.4,1157000000
282330,BGF리테일,141900,0.07,1248000000
004370,농심,401000,-1.84,2096000000
426030,TIME 미국나스닥100액티브,44050,-0.16,9657000000
204320,HL만도,48050,-1.13,2608000000
014680,한솔케미칼,209000,2.96,2953000000
112610,씨에스윈드,52500,-0.94,3122000000
103140,풍산,76400,0.39,1684000000
069960,현대백화점,99100,0.92,3308000000
051600,한전KPS,46850,-1.58,1688000000
139480,이마트,74500,0.4,2248000000
020150,롯데에너지머티리얼즈,39100,-2.49,1784000000
030000,제일기획,17780,-5.38,9280000000
073240,금호타이어,7060,-0.28,1747000000
456600,TIME 글로벌AI인공지능액티브,55710,0.04,1910000000
483650,달바글로벌,158200,-3.0,8250000000
457190,이수스페셜티케미컬,63900,-1.69,1625000000
229640,LS에코에너지,57600,15.55,32081000000
181710,NHN,53500,-3.43,3596000000
294400,KIWOOM 200TR,137850,0.58,5008000000
089860,롯데렌탈,47600,-1.65,1877000000
071970,HD현대마린엔진,49050,-1.41,3076000000
475150,SK이터닉스,48600,-2.61,15409000000
120110,코오롱인더,54400,1.3,1258000000
001120,LX인터내셔널,41900,5.28,2092000000
294870,IPARK현대산업개발,24350,-0.61,1417000000
008770,호텔신라,40550,-0.61,1703000000
001430,세아베스틸지주,42450,-1.85,1564000000
093370,후성,14130,-4.4,45727000000
001820,삼화콘덴서,142700,0.14,48275000000
005070,코스모신소재,41600,0.85,3306000000
322000,HD현대에너지솔루션,119800,-2.92,8558000000
281820,케이씨텍,66900,-2.9,2876000000
361610,SK아이이테크놀로지,15990,-3.38,1636000000
007810,코리아써키트,48950,-1.11,2024000000
000210,DL,54800,2.43,1821000000
006340,대원전선,12830,0.86,10690000000
003530,한화투자증권,4590,-3.27,2950000000
195870,해성디에스,54100,12.24,12020000000
006110,삼아알미늄,58000,-1.69,2047000000
000670,영풍,47300,-6.34,3675000000
003160,디아이,30300,2.02,2421000000
100840,SNT에너지,38200,4.37,4803000000
069660,KIWOOM 200,104815,0.47,4833000000
100090,SK오션플랜트,12050,-0.82,1357000000
003850,보령,8760,1.98,1088000000
006650,대한유화,105200,5.09,2150000000
005690,파미셀,10810,-0.46,1390000000
090460,비에이치,18770,-4.53,7946000000
017900,광전자,10660,0.0,85968000000
0220W0,한화머시너리앤서비스홀딩스,6740,-4.67,5589000000
001510,SK증권,2320,-1.28,1304000000
452260,한화갤러리아,2625,6.92,3001000000
002990,금호건설,13270,-0.23,9423000000
019170,신풍제약,9170,-8.02,2755000000
249420,일동제약,14500,-2.68,1228000000
003280,흥아해운,1848,2.55,4191000000
0163Y0,KoAct 코스닥액티브,8800,-1.12,1913000000
192650,드림텍,6640,-2.21,6061000000
130660,한전산업,12620,-2.92,1324000000
317400,자이에스앤디,10250,-7.99,4060000000
092790,넥스틸,14030,0.07,2309000000
003350,한국화장품제조,14920,0.74,5919000000
462900,KoAct 바이오헬스케어액티브,12605,-2.29,3736000000
004310,현대약품,10100,-0.2,25861000000
217590,티엠씨,13180,1.7,48648000000
0182R0,1Q K반도체TOP2+,10080,1.1,8101000000
