code,name,종가,등락률,거래대금
005930,삼성전자,248000,-0.4,1700369000000
000660,SK하이닉스,1693000,-0.24,2940999000000
402340,SK스퀘어,1001000,0.1,226735000000
009150,삼성전기,1318000,-1.42,281995000000
373220,LG에너지솔루션,361500,2.84,52565000000
005380,현대차,369500,-0.54,69016000000
207940,삼성바이오로직스,1420000,0.0,20882000000
105560,KB금융,176600,-2.75,142644000000
032830,삼성생명,286500,-3.86,63116000000
028260,삼성물산,348500,-2.79,57939000000
034020,두산에너빌리티,85100,-2.18,103969000000
012450,한화에어로스페이스,1055000,-7.21,114862000000
055550,신한지주,112300,-2.01,59901000000
000270,기아,122500,-1.37,29569000000
329180,HD현대중공업,448000,-6.47,94125000000
006400,삼성SDI,552000,3.76,137904000000
068270,셀트리온,178400,-0.22,22120000000
034730,SK,552500,-3.07,29668000000
086790,하나금융지주,138100,-1.92,45119000000
012330,현대모비스,398500,-0.37,53649000000
066570,LG전자,201000,1.41,59008000000
035420,NAVER,206000,0.98,43873000000
000810,삼성화재,662000,-1.93,39223000000
010120,LS ELECTRIC,194800,-2.26,55543000000
316140,우리금융지주,36300,-1.49,59552000000
005490,POSCO홀딩스,332000,1.84,47575000000
267260,HD현대일렉트릭,704000,-4.74,56138000000
042660,한화오션,82500,-3.96,42107000000
298040,효성중공업,2696000,-3.82,71597000000
096770,SK이노베이션,141900,3.8,103984000000
010130,고려아연,1133000,-2.58,8775000000
009540,HD한국조선해양,335000,-7.84,35451000000
042700,한미반도체,222500,-1.11,82687000000
000150,두산,1279000,1.91,52001000000
015760,한국전력,31250,-2.19,23647000000
011200,HMM,20600,-3.06,8909000000
051910,LG화학,271500,1.31,19127000000
017670,SK텔레콤,88300,-2.0,33582000000
010140,삼성중공업,20700,-6.33,63339000000
267250,HD현대,227000,-7.91,22026000000
033780,KT&G,170800,-1.33,10589000000
003550,LG,115800,2.3,14629000000
006800,미래에셋증권,32150,-3.02,13942000000
018260,삼성에스디에스,222000,1.6,16299000000
010950,S-Oil,150300,1.14,34351000000
003670,포스코퓨처엠,189800,6.09,53435000000
024110,기업은행,20375,-2.51,10074000000
035720,카카오,34550,-0.29,15687000000
086280,현대글로비스,203500,-1.69,7302000000
079550,LIG디펜스앤에어로스페이스,663000,-5.96,38627000000
000720,현대건설,126100,-1.64,27605000000
278470,에이피알,362500,-1.76,33918000000
030200,KT,52600,-1.13,3738000000
064350,현대로템,121200,-2.57,16811000000
272210,한화시스템,69750,-7.0,23132000000
047810,한국항공우주,129500,-2.63,11809000000
005830,DB손해보험,187700,-2.49,12970000000
011070,LG이노텍,509000,-0.97,36818000000
003490,대한항공,29300,-1.84,20029000000
078930,GS,116000,-0.34,15432000000
071050,한국금융지주,189000,-2.43,11286000000
443060,HD현대마린솔루션,230000,-3.77,12695000000
307950,현대오토에버,371000,-0.67,7896000000
323410,카카오뱅크,21300,-1.39,6258000000
028050,삼성E&A,50600,-0.39,40860000000
003230,삼양식품,1279000,-2.37,28027000000
259960,크래프톤,210500,-0.71,5519000000
047050,포스코인터내셔널,54400,-3.89,15961000000
005940,NH투자증권,25850,-2.08,3215000000
006260,LS,303000,-2.88,11452000000
180640,한진칼,139200,0.36,4374000000
090430,아모레퍼시픽,143900,-1.44,21756000000
0126Z0,삼성에피스홀딩스,335500,1.51,5841000000
007660,이수페타시스,105900,-1.4,31099000000
047040,대우건설,18910,0.8,60295000000
016360,삼성증권,86300,-1.37,10419000000
352820,하이브,174800,-0.51,11709000000
000880,한화,137400,-4.38,7566000000
021240,코웨이,103000,2.49,17393000000
161390,한국타이어앤테크놀로지,58500,-3.62,7393000000
000500,가온전선,242500,-1.22,20371000000
039490,키움증권,267000,-3.26,11185000000
064400,LG씨엔에스,71100,0.57,12555000000
009830,한화솔루션,28600,-0.35,24853000000
267270,HD건설기계,134900,-3.51,26147000000
128940,한미약품,497500,4.96,64711000000
032640,LG유플러스,14860,-1.2,4648000000
377300,카카오페이,46150,-1.6,5217000000
326030,SK바이오팜,78000,-1.39,4154000000
175330,JB금융지주,32450,0.62,6517000000
000100,유한양행,79800,0.88,12004000000
241560,두산밥캣,60100,-2.44,2774000000
062040,산일전기,187300,-5.4,42300000000
001440,대한전선,27900,-1.41,18123000000
088350,한화생명,5970,-0.83,12610000000
052690,한전기술,133100,-3.69,40186000000
000990,DB하이텍,115400,3.68,78012000000
138930,BNK금융지주,16080,0.44,6370000000
353200,대덕전자,97300,0.31,33367000000
004020,현대제철,35400,7.27,49143000000
088980,맥쿼리인프라,9780,-0.2,5218000000
066970,엘앤에프,114700,0.53,29941000000
051900,LG생활건강,304500,1.84,23075000000
271560,오리온,115500,0.17,10961000000
454910,두산로보틱스,69500,0.14,11844000000
036570,NC,204000,-1.21,7092000000
034220,LG디스플레이,8680,-1.92,19538000000
011790,SKC,86300,-0.92,5121000000
001450,현대해상,49200,-3.91,11106000000
002380,KCC,470500,-0.63,10852000000
082740,한화엔진,48100,-4.94,18151000000
001040,CJ,131200,-2.02,4712000000
010060,OCI홀딩스,201500,-2.18,17856000000
008930,한미사이언스,51700,4.02,7109000000
018880,한온시스템,3410,-1.87,5469000000
004170,신세계,370000,-1.6,14239000000
161890,한국콜마,144800,-0.89,20271000000
375500,DL이앤씨,87900,2.57,34430000000
336260,두산퓨얼셀,50700,6.07,81789000000
022100,포스코DX,21700,0.7,2895000000
023530,롯데쇼핑,115700,-3.1,15431000000
006360,GS건설,38150,4.09,34724000000
103590,일진전기,68500,-1.72,6580000000
192820,코스맥스,275000,-0.36,12260000000
011780,금호석유화학,121900,-2.4,3835000000
028670,팬오션,5630,-6.79,12537000000
011170,롯데케미칼,64400,-1.53,6563000000
097950,CJ제일제당,178500,-1.38,5103000000
009420,한올바이오파마,49300,0.0,7010000000
450080,에코프로머티,35450,2.16,5281000000
004370,농심,408000,-2.16,4360000000
282330,BGF리테일,140900,-3.43,2759000000
426030,TIME 미국나스닥100액티브,43895,-0.68,19632000000
204320,HL만도,48900,0.82,7449000000
112610,씨에스윈드,52600,0.0,19122000000
489790,한화비전,44000,-1.57,4642000000
014680,한솔케미칼,204500,3.28,5167000000
069960,현대백화점,99400,0.2,5834000000
103140,풍산,76300,-2.68,5538000000
051600,한전KPS,46900,-1.05,2607000000
483650,달바글로벌,165500,-1.25,9527000000
020150,롯데에너지머티리얼즈,39500,3.13,7462000000
139480,이마트,74500,-0.67,5276000000
007070,GS리테일,24400,-5.79,5229000000
073240,금호타이어,7090,-0.28,4047000000
002790,아모레퍼시픽홀딩스,26300,-0.75,2058000000
456600,TIME 글로벌AI인공지능액티브,55580,0.48,4692000000
457190,이수스페셜티케미컬,64600,2.54,5064000000
181710,NHN,55400,-2.64,3741000000
294400,KIWOOM 200TR,137185,-1.01,9725000000
475150,SK이터닉스,50100,-0.2,14991000000
071970,HD현대마린엔진,49500,-5.71,7297000000
120110,코오롱인더,53800,-2.71,3439000000
093370,후성,14650,3.83,113736000000
001430,세아베스틸지주,43600,6.47,6831000000
229640,LS에코에너지,49550,2.91,5276000000
001820,삼화콘덴서,142400,2.3,162611000000
281820,케이씨텍,70200,5.25,9108000000
