code,name,종가,등락률,거래대금,거래량
005930,삼성전자,283500,2.53,3126793000000,11030923
000660,SK하이닉스,1847000,0.38,3562325000000,1913603
402340,SK스퀘어,1169000,3.18,415812000000,354223
009150,삼성전기,1489500,0.24,516015000000,344419
373220,LG에너지솔루션,350500,0.0,56593000000,159747
005380,현대차,352500,-2.22,129776000000,364033
207940,삼성바이오로직스,1367000,-1.73,27637000000,20065
105560,KB금융,173200,-1.42,73596000000,422276
028260,삼성물산,367500,0.14,66766000000,179401
032830,삼성생명,293000,0.69,40365000000,136555
012450,한화에어로스페이스,1025000,-3.03,68919000000,66731
034020,두산에너빌리티,81300,-6.01,259700000000,3137732
055550,신한지주,110000,-2.83,58488000000,527684
329180,HD현대중공업,440000,-3.4,50390000000,113522
000270,기아,115600,-2.45,45587000000,390134
034730,SK,593000,0.85,30803000000,51505
006400,삼성SDI,516000,-2.46,141616000000,272795
068270,셀트리온,177100,-0.78,31715000000,178153
086790,하나금융지주,132800,-2.35,40709000000,304080
066570,LG전자,208500,-3.7,76745000000,363408
012330,현대모비스,367000,-1.48,39629000000,106703
010120,LS ELECTRIC,204500,-3.54,44556000000,214920
035420,NAVER,195800,-2.59,128953000000,653003
000810,삼성화재,647000,-1.22,22111000000,34099
298040,효성중공업,2851000,-1.72,50231000000,17483
316140,우리금융지주,35450,-0.84,28985000000,811540
267260,HD현대일렉트릭,706000,-1.12,27348000000,38618
096770,SK이노베이션,148500,5.32,91121000000,614842
005490,POSCO홀딩스,310000,-2.36,36154000000,115292
042660,한화오션,79800,-2.21,43702000000,544579
000150,두산,1475000,0.14,68525000000,46254
009540,HD한국조선해양,331500,-2.36,19628000000,58549
010130,고려아연,1113000,0.27,4981000000,4475
042700,한미반도체,240500,0.21,48407000000,201455
011200,HMM,20950,-1.18,7210000000,342054
015760,한국전력,30400,-1.46,21130000000,692220
017670,SK텔레콤,86600,-0.8,31385000000,358948
033780,KT&G,175000,-1.3,27646000000,157740
051910,LG화학,253500,-0.2,19411000000,75807
010140,삼성중공업,20200,-1.94,24113000000,1184142
010950,S-Oil,155200,0.58,39397000000,251664
006800,미래에셋증권,32100,-2.28,18940000000,584746
003550,LG,112500,-3.43,7843000000,68417
018260,삼성에스디에스,218500,-3.32,13465000000,60865
024110,기업은행,20400,2.0,22970000000,1111886
003670,포스코퓨처엠,182700,-0.81,68533000000,364171
267250,HD현대,202500,-2.17,14178000000,69170
079550,LIG디펜스앤에어로스페이스,695000,-1.28,24424000000,35061
035720,카카오,33850,-0.88,26605000000,778726
086280,현대글로비스,196700,-3.1,24196000000,122049
272210,한화시스템,74850,-3.29,39819000000,529694
278470,에이피알,369000,2.07,47422000000,129583
000720,현대건설,121100,-7.77,103144000000,835646
030200,KT,52900,-0.38,5320000000,100315
064350,현대로템,115900,-1.02,15388000000,132330
011070,LG이노텍,530000,-2.21,40802000000,76431
047810,한국항공우주,128000,-1.77,13861000000,108161
005830,DB손해보험,185100,-0.43,17294000000,93991
003490,대한항공,31350,-0.16,89692000000,2845369
443060,HD현대마린솔루션,239000,-1.65,6521000000,26833
071050,한국금융지주,186000,-0.16,20503000000,108718
307950,현대오토에버,375000,-2.6,11229000000,29492
078930,GS,109800,-0.72,21531000000,196411
006260,LS,321500,-1.53,16173000000,49316
047050,포스코인터내셔널,55400,-2.29,13902000000,249348
005940,NH투자증권,26050,-0.19,6152000000,234315
323410,카카오뱅크,20000,-0.99,8084000000,400470
028050,삼성E&A,48750,-4.79,74999000000,1519621
180640,한진칼,140800,-1.88,4758000000,33751
000500,가온전선,314000,-2.33,34140000000,107556
259960,크래프톤,199300,-1.34,3945000000,19636
