code,name,종가,등락률,거래대금,거래량
005930,삼성전자,259500,2.77,711600000000,2739316
000660,SK하이닉스,1824000,4.53,1201682000000,660740
402340,SK스퀘어,1043000,3.47,68140000000,65184
009150,삼성전기,1394000,4.81,305146000000,218188
373220,LG에너지솔루션,366000,0.27,12531000000,34132
005380,현대차,370500,2.07,30967000000,83746
207940,삼성바이오로직스,1394000,-0.14,5381000000,3841
105560,KB금융,177100,-1.17,32961000000,184596
028260,삼성물산,357500,0.56,11640000000,32407
012450,한화에어로스페이스,1111000,1.28,24100000000,21737
032830,삼성생명,283500,1.07,13190000000,46046
034020,두산에너빌리티,85800,0.47,53386000000,619707
055550,신한지주,111700,-1.41,17874000000,158945
329180,HD현대중공업,462500,-1.49,12618000000,27195
000270,기아,121700,0.66,9835000000,80725
006400,삼성SDI,540000,0.19,27905000000,51387
068270,셀트리온,180600,0.17,8489000000,46926
034730,SK,546000,1.3,9333000000,17014
086790,하나금융지주,135500,-1.45,12930000000,94319
012330,현대모비스,384000,0.79,16640000000,43287
066570,LG전자,199400,0.76,16548000000,82529
010120,LS ELECTRIC,209000,3.47,27826000000,135295
035420,NAVER,198100,-0.45,66915000000,337205
000810,삼성화재,654000,-1.8,7032000000,10702
298040,효성중공업,2914000,1.85,27338000000,9411
316140,우리금융지주,36200,-0.28,11413000000,313478
267260,HD현대일렉트릭,735000,3.23,15141000000,20797
005490,POSCO홀딩스,325500,-0.31,12433000000,38014
042660,한화오션,83800,0.24,8792000000,104806
009540,HD한국조선해양,343000,-1.58,5039000000,14562
010130,고려아연,1133000,0.89,2443000000,2145
000150,두산,1450000,3.2,75859000000,52202
096770,SK이노베이션,137100,-1.65,15991000000,116057
042700,한미반도체,232000,2.88,23608000000,101161
011200,HMM,21150,1.93,10453000000,485989
015760,한국전력,31000,0.0,6787000000,218070
017670,SK텔레콤,88800,1.37,13310000000,150386
051910,LG화학,268000,0.0,4683000000,17343
010140,삼성중공업,21400,-0.47,7959000000,371594
033780,KT&G,172500,-0.75,3338000000,19362
006800,미래에셋증권,31850,0.16,4391000000,136787
003550,LG,112000,0.18,2232000000,19736
018260,삼성에스디에스,219000,1.39,3795000000,17260
010950,S-Oil,149300,-1.91,10932000000,71587
267250,HD현대,210750,-5.28,10612000000,49443
003670,포스코퓨처엠,182900,0.38,7496000000,40710
024110,기업은행,20200,0.25,2249000000,111469
079550,LIG디펜스앤에어로스페이스,723000,2.12,12698000000,17624
086280,현대글로비스,204000,-0.97,3351000000,16309
272210,한화시스템,79600,2.71,33135000000,419690
035720,카카오,33600,0.3,9448000000,280570
000720,현대건설,128000,2.15,18979000000,148446
278470,에이피알,361000,2.27,16883000000,47540
064350,현대로템,123000,0.57,5021000000,40856
030200,KT,53100,-0.56,2186000000,41165
047810,한국항공우주,130400,0.0,3313000000,25345
005830,DB손해보험,188200,-2.39,8009000000,42217
011070,LG이노텍,520000,2.56,13456000000,25745
443060,HD현대마린솔루션,244000,0.83,2003000000,8250
028050,삼성E&A,54900,7.44,114126000000,2127146
003490,대한항공,29150,-0.85,14409000000,490295
078930,GS,113200,-0.7,4307000000,37984
071050,한국금융지주,185300,-0.16,3126000000,16763
307950,현대오토에버,370000,1.65,1245000000,3367
006260,LS,324500,6.74,12571000000,39738
047050,포스코인터내셔널,56800,-1.73,4389000000,76981
323410,카카오뱅크,20750,0.24,1160000000,55728
003230,삼양식품,1297000,0.7,8396000000,6519
005940,NH투자증권,26000,2.36,2261000000,87216
000500,가온전선,320500,23.03,140957000000,476981
259960,크래프톤,204500,0.74,1700000000,8310
180640,한진칼,138000,-1.08,2131000000,15272
090430,아모레퍼시픽,142200,-0.63,3651000000,25561
0126Z0,삼성에피스홀딩스,332000,-0.15,1242000000,3711
047040,대우건설,19460,5.25,55187000000,2875408
016360,삼성증권,86100,0.12,3995000000,46191
007660,이수페타시스,103900,-1.98,43402000000,411624
000880,한화,137900,-0.07,1453000000,10495
021240,코웨이,103900,-3.35,3802000000,36323
161390,한국타이어앤테크놀로지,59300,0.68,2735000000,45807
352820,하이브,166600,0.6,4072000000,24451
039490,키움증권,263500,0.19,1460000000,5490
064400,LG씨엔에스,70050,1.37,5355000000,76248
267270,HD건설기계,141900,-0.14,4426000000,31096
009830,한화솔루션,28850,1.58,7050000000,244066
062040,산일전기,211000,4.98,17031000000,82316
128940,한미약품,502000,-2.52,12099000000,23796
032640,LG유플러스,14560,-0.82,2038000000,139550
001440,대한전선,31400,10.95,71739000000,2371815
326030,SK바이오팜,78200,-1.26,2858000000,36277
175330,JB금융지주,31300,-0.79,1280000000,40586
241560,두산밥캣,59200,-2.15,2196000000,36742
000100,유한양행,76700,-1.03,2421000000,31309
377300,카카오페이,39950,-0.12,3236000000,80060
000990,DB하이텍,122900,-1.29,20985000000,168163
052690,한전기술,135400,-1.6,21128000000,155515
088350,한화생명,5880,-2.16,6639000000,1112784
353200,대덕전자,103300,2.58,23155000000,222156
138930,BNK금융지주,15620,-0.64,1278000000,81463
004020,현대제철,35150,3.08,6331000000,178952
088980,맥쿼리인프라,9700,-0.21,1727000000,177382
454910,두산로보틱스,69700,0.87,3257000000,46500
066970,엘앤에프,111100,-0.18,13037000000,116466
036570,NC,207500,1.47,2335000000,11244
271560,오리온,111200,-2.03,4551000000,40966
051900,LG생활건강,292000,-1.52,2624000000,8938
082740,한화엔진,52200,-1.51,13812000000,266682
011790,SKC,87900,1.27,1672000000,18958
034220,LG디스플레이,8410,0.36,5007000000,591838
001450,현대해상,48200,-2.23,3517000000,72157
002380,KCC,466000,0.98,1756000000,3733
010060,OCI홀딩스,207500,2.72,6776000000,32587
001040,CJ,130200,-0.76,1616000000,12366
103590,일진전기,76700,9.26,19042000000,255780
018880,한온시스템,3415,3.8,4309000000,1266070
161890,한국콜마,145500,-1.29,5450000000,37302
375500,DL이앤씨,88500,5.36,14719000000,168040
004170,신세계,361500,2.26,4636000000,12827
006360,GS건설,39300,7.38,38890000000,1007148
