code,name,종가,등락률,거래대금
005930,삼성전자,251250,0.9,601603000000
000660,SK하이닉스,1714000,1.0,1120326000000
402340,SK스퀘어,1012000,1.2,108769000000
009150,삼성전기,1334000,-0.22,110433000000
373220,LG에너지솔루션,353500,0.57,12045000000
005380,현대차,373000,0.4,28304000000
207940,삼성바이오로직스,1408000,-0.85,6687000000
105560,KB금융,177050,-2.51,61101000000
032830,삼성생명,290500,-2.52,27110000000
028260,삼성물산,352000,-1.81,17523000000
012450,한화에어로스페이스,1079000,-5.1,56773000000
034020,두산에너빌리티,85500,-1.72,44315000000
055550,신한지주,112200,-2.09,24321000000
000270,기아,123800,-0.32,9076000000
329180,HD현대중공업,460500,-3.86,35686000000
006400,삼성SDI,545000,2.44,43626000000
068270,셀트리온,178700,-0.06,7267000000
034730,SK,559500,-1.84,10104000000
086790,하나금융지주,137850,-2.1,17684000000
012330,현대모비스,402500,0.63,18516000000
066570,LG전자,201500,1.66,26795000000
035420,NAVER,208500,2.21,15517000000
000810,삼성화재,674500,-0.07,14518000000
010120,LS ELECTRIC,196100,-1.61,19910000000
316140,우리금융지주,36100,-2.04,24488000000
005490,POSCO홀딩스,331500,1.69,17893000000
267260,HD현대일렉트릭,713500,-3.45,22206000000
042660,한화오션,83700,-2.56,15451000000
298040,효성중공업,2726000,-2.75,24148000000
009540,HD한국조선해양,348500,-4.13,7741000000
010130,고려아연,1134000,-2.49,3872000000
096770,SK이노베이션,140400,2.71,56369000000
042700,한미반도체,225000,0.0,48912000000
000150,두산,1269000,1.12,11339000000
015760,한국전력,31550,-1.25,10844000000
011200,HMM,20750,-2.35,2880000000
017670,SK텔레콤,89800,-0.33,9624000000
051910,LG화학,269250,0.47,5871000000
010140,삼성중공업,21300,-3.62,22132000000
267250,HD현대,233500,-5.27,4459000000
006800,미래에셋증권,32850,-0.9,2556000000
033780,KT&G,170600,-1.44,2739000000
003550,LG,114400,1.06,4686000000
018260,삼성에스디에스,222000,1.6,6208000000
010950,S-Oil,145900,-1.82,6893000000
024110,기업은행,20525,-1.79,2208000000
003670,포스코퓨처엠,181500,1.45,10194000000
035720,카카오,34650,0.0,6654000000
086280,현대글로비스,204000,-1.45,1899000000
079550,LIG디펜스앤에어로스페이스,668000,-5.25,13739000000
000720,현대건설,125300,-2.26,9106000000
278470,에이피알,362000,-1.9,12558000000
272210,한화시스템,71000,-5.33,10630000000
030200,KT,53000,-0.38,1203000000
064350,현대로템,121800,-2.09,6933000000
047810,한국항공우주,130150,-2.14,4365000000
005830,DB손해보험,189550,-1.53,3641000000
011070,LG이노텍,514000,0.0,11793000000
003490,대한항공,29575,-0.92,8577000000
078930,GS,115100,-1.12,3814000000
071050,한국금융지주,190800,-1.5,3931000000
307950,현대오토에버,379500,1.61,2572000000
443060,HD현대마린솔루션,232000,-2.93,5441000000
323410,카카오뱅크,21375,-1.04,1687000000
028050,삼성E&A,50400,-0.79,15934000000
047050,포스코인터내셔널,55100,-2.65,5491000000
003230,삼양식품,1287000,-1.76,8634000000
006260,LS,308500,-1.12,3625000000
259960,크래프톤,209000,-1.42,2323000000
180640,한진칼,138300,-0.29,1356000000
090430,아모레퍼시픽,147300,0.89,10075000000
0126Z0,삼성에피스홀딩스,331500,0.3,1689000000
016360,삼성증권,87100,-0.46,3517000000
007660,이수페타시스,104200,-2.98,9373000000
047040,대우건설,18590,-0.91,16910000000
352820,하이브,175400,-0.17,5434000000
000880,한화,140000,-2.57,2532000000
161390,한국타이어앤테크놀로지,59650,-1.73,2229000000
000500,가온전선,247500,0.81,9905000000
021240,코웨이,103200,2.69,6564000000
039490,키움증권,272500,-1.27,1740000000
064400,LG씨엔에스,71800,1.56,5153000000
009830,한화솔루션,28700,0.0,12192000000
377300,카카오페이,47000,0.21,2524000000
032640,LG유플러스,14880,-1.06,1499000000
267270,HD건설기계,132900,-4.94,6007000000
128940,한미약품,488500,3.06,16654000000
326030,SK바이오팜,78300,-1.01,1094000000
175330,JB금융지주,32200,-0.16,1988000000
000100,유한양행,80350,1.58,3429000000
062040,산일전기,191300,-3.38,13478000000
001440,대한전선,27950,-1.24,6799000000
000990,DB하이텍,119600,7.46,39836000000
052690,한전기술,135400,-2.03,22147000000
088350,한화생명,5980,-0.66,6719000000
138930,BNK금융지주,15860,-0.94,1651000000
353200,대덕전자,96900,-0.1,12263000000
004020,현대제철,35650,8.03,12641000000
066970,엘앤에프,114000,-0.09,9744000000
051900,LG생활건강,310500,3.85,8367000000
454910,두산로보틱스,71100,2.45,5205000000
271560,오리온,115700,0.35,4283000000
036570,NC,204000,-1.21,1869000000
