code,name,종가,등락률,거래대금
005930,삼성전자,250500,0.8,805485000000
000660,SK하이닉스,1716000,1.54,1413369000000
402340,SK스퀘어,999000,-0.1,100704000000
009150,삼성전기,1340000,1.75,143942000000
373220,LG에너지솔루션,368500,0.82,47619000000
005380,현대차,360500,-1.77,69638000000
207940,삼성바이오로직스,1403000,-0.64,15809000000
105560,KB금융,175800,0.0,77909000000
032830,삼성생명,283000,-0.88,21614000000
028260,삼성물산,349000,0.58,32409000000
034020,두산에너빌리티,84800,-1.62,63965000000
012450,한화에어로스페이스,1049000,-1.32,36857000000
055550,신한지주,111500,-0.62,29998000000
329180,HD현대중공업,450000,-0.77,19873000000
000270,기아,121200,-0.49,14944000000
006400,삼성SDI,546000,-0.18,79204000000
068270,셀트리온,177700,0.11,13467000000
034730,SK,544000,-1.09,16685000000
086790,하나금융지주,135900,-1.24,22637000000
012330,현대모비스,382250,-3.11,37568000000
066570,LG전자,198400,-1.78,31360000000
035420,NAVER,202250,-1.82,26521000000
010120,LS ELECTRIC,197000,1.18,32990000000
000810,삼성화재,657000,-0.61,9054000000
316140,우리금융지주,35800,-1.51,19031000000
005490,POSCO홀딩스,328500,-1.05,16554000000
298040,효성중공업,2753000,2.38,32970000000
267260,HD현대일렉트릭,707000,1.0,25691000000
042660,한화오션,82100,-0.36,9547000000
009540,HD한국조선해양,335500,-1.03,10181000000
010130,고려아연,1133000,-0.44,2220000000
096770,SK이노베이션,138700,-2.12,27457000000
000150,두산,1340000,3.96,23797000000
042700,한미반도체,218500,-1.8,34905000000
015760,한국전력,31050,-0.96,9786000000
051910,LG화학,274000,0.92,18482000000
011200,HMM,20550,-0.48,4536000000
017670,SK텔레콤,87400,-0.68,20393000000
010140,삼성중공업,20500,-0.97,11441000000
033780,KT&G,169900,-0.53,3797000000
267250,HD현대,221500,-1.56,8606000000
006800,미래에셋증권,31750,-0.94,6767000000
003550,LG,112000,-2.01,9281000000
018260,삼성에스디에스,216000,-2.04,7470000000
003670,포스코퓨처엠,187800,-0.79,25229000000
010950,S-Oil,146800,-1.28,11089000000
024110,기업은행,20350,0.0,2846000000
086280,현대글로비스,202500,-0.98,8166000000
035720,카카오,33900,-1.74,15754000000
079550,LIG디펜스앤에어로스페이스,666000,-0.75,7999000000
000720,현대건설,124500,-2.81,17839000000
030200,KT,52800,-0.38,1331000000
278470,에이피알,353500,-2.21,34889000000
064350,현대로템,120200,-0.99,5669000000
272210,한화시스템,69200,-0.72,5645000000
047810,한국항공우주,126800,-1.71,6482000000
005830,DB손해보험,188500,-0.11,7858000000
011070,LG이노텍,509000,0.59,15365000000
003490,대한항공,28700,-2.21,15785000000
071050,한국금융지주,187100,-2.14,5713000000
443060,HD현대마린솔루션,233000,0.43,4745000000
