code,name,종가,등락률,거래대금,거래량
005930,삼성전자,285000,3.07,5373530000000,18927509
000660,SK하이닉스,1863000,1.25,5307496000000,2855133
402340,SK스퀘어,1179000,4.06,749036000000,636907
009150,삼성전기,1499000,0.87,730842000000,487678
373220,LG에너지솔루션,351500,0.29,78314000000,221672
005380,현대차,355500,-1.39,192937000000,542790
207940,삼성바이오로직스,1372000,-1.37,51092000000,37259
105560,KB금융,173700,-1.14,117754000000,677489
028260,삼성물산,367000,0.0,100987000000,272697
032830,삼성생명,293500,0.86,65379000000,221827
012450,한화에어로스페이스,1028000,-2.74,131330000000,127872
034020,두산에너빌리티,82700,-4.39,370406000000,4498814
055550,신한지주,109900,-2.92,98558000000,893880
329180,HD현대중공업,442500,-2.85,82900000000,187426
000270,기아,115900,-2.19,92059000000,792988
034730,SK,605000,2.89,78010000000,129312
006400,삼성SDI,519000,-1.89,190205000000,366379
068270,셀트리온,177800,-0.39,51773000000,291301
086790,하나금융지주,133500,-1.84,84306000000,632608
066570,LG전자,210000,-3.0,112818000000,536361
012330,현대모비스,368000,-1.21,68018000000,184060
010120,LS ELECTRIC,206500,-2.59,66794000000,323253
035420,NAVER,195600,-2.69,223182000000,1136774
000810,삼성화재,647000,-1.22,38819000000,59933
298040,효성중공업,2887000,-0.48,78122000000,27168
316140,우리금융지주,35400,-0.98,49465000000,1390940
267260,HD현대일렉트릭,710000,-0.56,49475000000,69917
096770,SK이노베이션,149000,5.67,147490000000,991333
005490,POSCO홀딩스,311500,-1.89,59708000000,191160
042660,한화오션,80300,-1.59,69210000000,864782
000150,두산,1503000,2.04,116433000000,78127
009540,HD한국조선해양,335000,-1.33,37300000000,111757
010130,고려아연,1114000,0.36,9135000000,8212
042700,한미반도체,242500,1.04,86823000000,359864
011200,HMM,20750,-2.12,11657000000,555535
015760,한국전력,30400,-1.46,45553000000,1500383
017670,SK텔레콤,86900,-0.46,48847000000,560425
033780,KT&G,174800,-1.41,46497000000,265697
010140,삼성중공업,20400,-0.97,45511000000,2241443
051910,LG화학,252500,-0.59,36046000000,141565
010950,S-Oil,156400,1.36,58410000000,373074
006800,미래에셋증권,32250,-1.83,25527000000,789215
003550,LG,113300,-2.75,15940000000,140670
018260,삼성에스디에스,220500,-2.43,20279000000,91907
267250,HD현대,206000,-0.48,31354000000,153063
024110,기업은행,20450,2.25,30523000000,1482057
003670,포스코퓨처엠,180700,-1.9,102091000000,549783
079550,LIG디펜스앤에어로스페이스,698000,-0.85,44364000000,63871
035720,카카오,33750,-1.17,45910000000,1353046
086280,현대글로비스,198000,-2.46,42782000000,216651
272210,한화시스템,74300,-4.01,70013000000,939346
278470,에이피알,368500,1.94,68286000000,186147
000720,현대건설,122500,-6.7,144231000000,1175547
030200,KT,52800,-0.56,9463000000,178766
