code,name,종가,등락률,거래대금
005930,삼성전자,249500,0.2,1548214000000
000660,SK하이닉스,1708000,0.65,2735096000000
402340,SK스퀘어,1009000,0.9,209306000000
009150,삼성전기,1334000,-0.22,260775000000
373220,LG에너지솔루션,364500,3.7,47926000000
005380,현대차,371000,-0.13,62199000000
207940,삼성바이오로직스,1417000,-0.21,17295000000
105560,KB금융,177400,-2.31,135348000000
032830,삼성생명,288000,-3.36,59175000000
028260,삼성물산,351500,-1.95,52970000000
034020,두산에너빌리티,85500,-1.72,95916000000
012450,한화에어로스페이스,1060000,-6.77,109212000000
055550,신한지주,112700,-1.66,55267000000
000270,기아,123000,-0.97,27319000000
329180,HD현대중공업,452500,-5.53,86270000000
006400,삼성SDI,558000,4.89,127945000000
068270,셀트리온,179100,0.17,20459000000
034730,SK,559000,-1.93,26877000000
086790,하나금융지주,138400,-1.7,42455000000
012330,현대모비스,400000,0.0,50170000000
066570,LG전자,202000,1.92,53927000000
035420,NAVER,207500,1.72,41242000000
000810,삼성화재,663000,-1.78,37056000000
010120,LS ELECTRIC,196200,-1.56,51463000000
316140,우리금융지주,36450,-1.09,55490000000
005490,POSCO홀딩스,334750,2.68,44563000000
267260,HD현대일렉트릭,708000,-4.19,51021000000
042660,한화오션,82900,-3.49,37565000000
298040,효성중공업,2715000,-3.14,58759000000
096770,SK이노베이션,143200,4.75,99683000000
009540,HD한국조선해양,337500,-7.15,30902000000
010130,고려아연,1143000,-1.72,7928000000
042700,한미반도체,225500,0.22,79229000000
000150,두산,1298000,3.43,49610000000
015760,한국전력,31300,-2.03,22013000000
011200,HMM,20700,-2.59,7807000000
051910,LG화학,273500,2.05,16642000000
017670,SK텔레콤,89000,-1.22,29008000000
010140,삼성중공업,20950,-5.2,57780000000
267250,HD현대,227000,-7.91,19891000000
033780,KT&G,170900,-1.27,9646000000
006800,미래에셋증권,32450,-2.11,11767000000
003550,LG,114900,1.5,11881000000
018260,삼성에스디에스,223000,2.06,15059000000
003670,포스코퓨처엠,191600,7.1,48968000000
010950,S-Oil,150400,1.21,31707000000
024110,기업은행,20400,-2.39,9276000000
035720,카카오,34800,0.43,14563000000
086280,현대글로비스,203500,-1.69,6646000000
079550,LIG디펜스앤에어로스페이스,664000,-5.82,36965000000
000720,현대건설,127100,-0.86,25249000000
278470,에이피알,363500,-1.49,32143000000
064350,현대로템,121900,-2.01,15608000000
030200,KT,52700,-0.94,2958000000
272210,한화시스템,70300,-6.27,20272000000
047810,한국항공우주,130400,-1.95,10043000000
005830,DB손해보험,188200,-2.23,11725000000
011070,LG이노텍,513000,-0.19,34027000000
078930,GS,116300,-0.09,13967000000
003490,대한항공,29350,-1.68,18775000000
071050,한국금융지주,190100,-1.86,10137000000
443060,HD현대마린솔루션,231500,-3.14,12038000000
307950,현대오토에버,373000,-0.13,7567000000
323410,카카오뱅크,21350,-1.16,5939000000
028050,삼성E&A,50600,-0.39,38714000000
259960,크래프톤,211000,-0.47,5103000000
003230,삼양식품,1279000,-2.37,26395000000
047050,포스코인터내셔널,54700,-3.36,14543000000
005940,NH투자증권,26100,-1.14,2154000000
006260,LS,306000,-1.92,10066000000
180640,한진칼,139500,0.58,3998000000
090430,아모레퍼시픽,144900,-0.75,20633000000
0126Z0,삼성에피스홀딩스,337000,1.97,5445000000
007660,이수페타시스,107500,0.09,28564000000
047040,대우건설,19070,1.65,56987000000
016360,삼성증권,86700,-0.91,8801000000
352820,하이브,175200,-0.28,11097000000
000880,한화,139100,-3.2,6850000000
000500,가온전선,245500,0.0,18988000000
021240,코웨이,102900,2.39,16068000000
161390,한국타이어앤테크놀로지,58600,-3.46,6678000000
039490,키움증권,269500,-2.36,8908000000
064400,LG씨엔에스,71500,1.13,11795000000
009830,한화솔루션,28800,0.35,23723000000
267270,HD건설기계,135700,-2.93,24280000000
128940,한미약품,502000,5.91,60252000000
032640,LG유플러스,14900,-0.93,4192000000
377300,카카오페이,46550,-0.75,4806000000
326030,SK바이오팜,78550,-0.7,3709000000
175330,JB금융지주,32400,0.47,6087000000
000100,유한양행,80400,1.64,11242000000
062040,산일전기,189200,-4.44,36974000000
241560,두산밥캣,60500,-1.79,2529000000
001440,대한전선,28175,-0.44,16653000000
088350,한화생명,5970,-0.83,12085000000
052690,한전기술,134600,-2.6,37521000000
000990,DB하이텍,116900,5.03,73442000000
138930,BNK금융지주,16080,0.44,5726000000
353200,대덕전자,99100,2.16,31530000000
004020,현대제철,35600,7.88,46760000000
066970,엘앤에프,115800,1.49,27084000000
088980,맥쿼리인프라,9780,-0.2,4740000000
051900,LG생활건강,305000,2.01,22001000000
271560,오리온,115300,0.0,9867000000
454910,두산로보틱스,70100,1.01,11364000000
036570,NC,206500,0.0,6225000000
034220,LG디스플레이,8750,-1.13,17349000000
011790,SKC,87600,0.57,4641000000
001450,현대해상,49350,-3.61,10593000000
002380,KCC,476000,0.53,8679000000
082740,한화엔진,48350,-4.45,16401000000
010060,OCI홀딩스,204000,-0.97,15717000000
001040,CJ,130500,-2.54,4321000000
008930,한미사이언스,52500,5.63,6120000000
018880,한온시스템,3430,-1.29,4955000000
004170,신세계,371500,-1.2,13165000000
161890,한국콜마,145300,-0.55,19051000000
375500,DL이앤씨,87400,1.98,30803000000
336260,두산퓨얼셀,51100,6.9,79380000000
022100,포스코DX,21800,1.16,2450000000
103590,일진전기,68900,-1.15,6095000000
023530,롯데쇼핑,115900,-2.93,14666000000
006360,GS건설,37850,3.27,31044000000
192820,코스맥스,276500,0.18,11684000000
011780,금호석유화학,122200,-2.16,3558000000
028670,팬오션,5675,-6.04,11296000000
011170,롯데케미칼,64900,-0.76,6013000000
097950,CJ제일제당,178900,-1.16,4464000000
009420,한올바이오파마,49650,0.71,6551000000
450080,에코프로머티,35900,3.46,4958000000
004370,농심,409000,-1.92,3959000000
282330,BGF리테일,140500,-3.7,2540000000
426030,TIME 미국나스닥100액티브,44005,-0.43,15434000000
204320,HL만도,49000,1.03,7112000000
112610,씨에스윈드,53300,1.33,17979000000
489790,한화비전,44500,-0.45,4249000000
014680,한솔케미칼,206000,4.04,4677000000
069960,현대백화점,99650,0.45,5375000000
103140,풍산,76800,-2.04,5299000000
051600,한전KPS,47200,-0.42,2462000000
020150,롯데에너지머티리얼즈,40050,4.57,7128000000
483650,달바글로벌,165900,-1.01,8775000000
139480,이마트,74600,-0.53,4950000000
073240,금호타이어,7160,0.7,3806000000
002790,아모레퍼시픽홀딩스,26400,-0.38,1946000000
