code,name,종가,등락률,거래대금,거래량
005930,삼성전자,253250,-0.1,1284055000000,5046684
000660,SK하이닉스,1745000,-0.8,2338743000000,1333733
402340,SK스퀘어,1017000,-0.29,153281000000,149733
009150,삼성전기,1347000,-2.46,234129000000,170874
373220,LG에너지솔루션,365500,-0.41,28242000000,77643
005380,현대차,360000,-0.55,69059000000,191506
207940,삼성바이오로직스,1393000,-1.14,17494000000,12465
105560,KB금융,179300,1.47,82071000000,457137
028260,삼성물산,354000,0.14,34798000000,97080
032830,삼성생명,284000,0.18,29886000000,104570
012450,한화에어로스페이스,1093000,3.6,82004000000,75103
034020,두산에너빌리티,85700,2.27,83946000000,983223
055550,신한지주,112800,0.62,37566000000,332067
329180,HD현대중공업,470500,6.81,72206000000,155344
000270,기아,119400,-1.08,32848000000,273870
006400,삼성SDI,540000,-0.74,45021000000,83214
068270,셀트리온,181100,2.2,30751000000,170130
034730,SK,543000,-1.45,28957000000,53014
086790,하나금융지주,138100,1.02,41325000000,297996
012330,현대모비스,381500,-0.39,45263000000,118329
066570,LG전자,198300,-0.85,35610000000,178738
035420,NAVER,201000,-0.25,29287000000,145334
010120,LS ELECTRIC,199800,0.2,28058000000,139667
000810,삼성화재,666000,0.76,14129000000,21034
316140,우리금융지주,36250,-0.14,29921000000,822798
298040,효성중공업,2846000,1.43,46323000000,16419
005490,POSCO홀딩스,326500,0.0,16387000000,50144
042660,한화오션,83900,3.2,29471000000,353685
267260,HD현대일렉트릭,706000,-0.14,24057000000,33975
009540,HD한국조선해양,348500,4.81,29354000000,85095
010130,고려아연,1132000,-0.18,5242000000,4625
096770,SK이노베이션,138900,1.91,41071000000,297055
000150,두산,1443000,4.04,124449000000,85751
042700,한미반도체,224500,-0.66,34271000000,152392
015760,한국전력,30925,0.24,12734000000,411052
011200,HMM,20550,0.98,4695000000,228020
010140,삼성중공업,21550,6.68,54921000000,2581949
051910,LG화학,267500,-1.29,15518000000,57803
017670,SK텔레콤,87600,-0.57,21056000000,240093
033780,KT&G,172600,0.35,13719000000,79242
267250,HD현대,222000,3.02,10399000000,46845
006800,미래에셋증권,31900,0.47,11029000000,344057
010950,S-Oil,151200,4.93,29290000000,194780
003550,LG,112400,0.18,8161000000,72163
018260,삼성에스디에스,216500,-0.46,7934000000,36252
003670,포스코퓨처엠,182700,-2.92,21990000000,119490
024110,기업은행,20100,-0.5,4928000000,243352
079550,LIG디펜스앤에어로스페이스,709000,6.46,59609000000,84314
086280,현대글로비스,205500,2.49,11236000000,54687
035720,카카오,33600,0.3,18572000000,550752
272210,한화시스템,76100,10.61,47757000000,641923
000720,현대건설,127100,2.25,29431000000,231483
030200,KT,53100,0.57,3995000000,75083
064350,현대로템,122000,2.09,16688000000,136217
278470,에이피알,352500,-0.14,46593000000,130230
047810,한국항공우주,130700,4.48,21159000000,161793
005830,DB손해보험,192900,3.16,22838000000,117460
011070,LG이노텍,510000,-0.97,21241000000,41108
003490,대한항공,29450,1.38,29867000000,1013955
443060,HD현대마린솔루션,241500,2.11,7606000000,31625
078930,GS,113600,1.43,22133000000,194288
071050,한국금융지주,185900,-0.54,10956000000,58664
047050,포스코인터내셔널,58400,6.57,32955000000,568707
307950,현대오토에버,367500,1.24,3058000000,8367
028050,삼성E&A,50900,0.79,30492000000,597638
323410,카카오뱅크,20800,0.0,3827000000,183666
003230,삼양식품,1286000,1.98,25295000000,19589
