code,name,종가,등락률,거래대금,거래량
005930,삼성전자,280750,2.46,2118397000000,7548473
000660,SK하이닉스,1918000,2.68,2574686000000,1339914
402340,SK스퀘어,1166000,3.46,279947000000,240732
009150,삼성전기,1520000,6.37,822480000000,541795
373220,LG에너지솔루션,351500,-0.14,31195000000,88207
005380,현대차,365000,1.67,91701000000,250397
207940,삼성바이오로직스,1397000,-0.36,13113000000,9365
105560,KB금융,175900,-0.9,52697000000,299863
028260,삼성물산,362000,-1.5,52357000000,141665
032830,삼성생명,291000,0.0,36030000000,122766
034020,두산에너빌리티,85800,0.59,112360000000,1305411
012450,한화에어로스페이스,1060000,-0.66,40009000000,37638
055550,신한지주,113100,0.0,35916000000,318273
329180,HD현대중공업,451000,0.11,28308000000,62814
000270,기아,120200,0.17,38578000000,319556
006400,삼성SDI,534000,0.19,39067000000,72869
034730,SK,584000,1.57,21462000000,36638
068270,셀트리온,179100,-1.27,28772000000,159727
086790,하나금융지주,135600,-0.07,31243000000,231375
066570,LG전자,217750,7.53,182828000000,851514
012330,현대모비스,379000,1.61,55764000000,146631
010120,LS ELECTRIC,213750,2.27,57243000000,265278
035420,NAVER,201750,1.95,49828000000,246450
000810,삼성화재,643000,-1.23,22435000000,34564
298040,효성중공업,2969000,1.78,51279000000,17228
316140,우리금융지주,35800,-1.78,26027000000,724342
267260,HD현대일렉트릭,722000,1.12,25142000000,34489
005490,POSCO홀딩스,317000,0.0,27708000000,87076
042660,한화오션,81750,-0.06,16683000000,203300
009540,HD한국조선해양,340250,0.37,19414000000,56665
000150,두산,1481000,3.42,79380000000,53364
096770,SK이노베이션,139500,-0.85,53115000000,381845
010130,고려아연,1121000,-0.18,8436000000,7477
042700,한미반도체,244500,3.38,59621000000,244393
015760,한국전력,30825,-0.08,16933000000,548281
011200,HMM,21000,-0.47,2942000000,139705
017670,SK텔레콤,87200,0.23,39397000000,447738
010140,삼성중공업,20600,0.0,16317000000,789965
006800,미래에셋증권,33350,4.38,41588000000,1231221
051910,LG화학,256000,-0.97,19117000000,74169
003550,LG,117000,5.12,11981000000,104442
033780,KT&G,170400,-1.96,20028000000,116817
018260,삼성에스디에스,226500,0.89,12520000000,55123
010950,S-Oil,150300,-2.34,34340000000,228420
267250,HD현대,206500,-2.13,14897000000,71206
024110,기업은행,20000,0.0,5510000000,274966
003670,포스코퓨처엠,178100,0.0,10124000000,56667
079550,LIG디펜스앤에어로스페이스,712000,-1.79,25069000000,34995
086280,현대글로비스,204000,0.49,15519000000,76194
035720,카카오,34150,2.86,31654000000,929044
000720,현대건설,129800,3.34,68067000000,523216
272210,한화시스템,76400,-0.13,13400000000,175094
278470,에이피알,361500,-1.23,36318000000,100097
030200,KT,53000,-0.19,4878000000,91571
011070,LG이노텍,554000,6.74,76140000000,138218
064350,현대로템,118600,-0.17,14905000000,125392
047810,한국항공우주,130200,0.46,7291000000,55827
005830,DB손해보험,183300,-2.66,14941000000,81056
003490,대한항공,30700,6.41,80117000000,2656809
307950,현대오토에버,389000,7.76,35887000000,92294
071050,한국금융지주,187000,1.41,23963000000,126800
443060,HD현대마린솔루션,232250,-0.54,4362000000,18648
006260,LS,333000,3.26,20752000000,62518
028050,삼성E&A,51500,-0.96,46748000000,897856
078930,GS,108500,-4.24,29327000000,267769
047050,포스코인터내셔널,56400,-2.42,14680000000,257257
000500,가온전선,329000,3.3,104808000000,311753
005940,NH투자증권,26400,0.38,7402000000,279050
323410,카카오뱅크,20225,0.62,5093000000,251504
180640,한진칼,142200,2.67,3096000000,21846
003230,삼양식품,1252000,-1.88,30890000000,24551
259960,크래프톤,202500,1.25,5174000000,25640
0126Z0,삼성에피스홀딩스,337500,3.21,4588000000,13654
007660,이수페타시스,114200,3.54,80230000000,687593
090430,아모레퍼시픽,141100,-2.69,12126000000,84628
016360,삼성증권,91000,3.17,22158000000,243658
047040,대우건설,18790,2.73,104999000000,5533798
161390,한국타이어앤테크놀로지,57700,-1.54,3395000000,58170
000880,한화,132600,0.99,3929000000,29767
021240,코웨이,98800,-0.7,5021000000,50606
064400,LG씨엔에스,71600,3.02,23693000000,332983
039490,키움증권,264500,0.0,9568000000,35785
352820,하이브,159400,-1.91,21872000000,136150
267270,HD건설기계,139200,1.83,23313000000,163719
128940,한미약품,502000,-0.59,15893000000,31586
062040,산일전기,209500,2.2,30040000000,142449
001440,대한전선,32150,8.25,228127000000,7052511
009830,한화솔루션,27500,-0.36,15631000000,565244
032640,LG유플러스,14580,0.62,5163000000,354823
326030,SK바이오팜,77400,-0.26,2529000000,32559
000990,DB하이텍,132200,0.23,38139000000,289115
