code,name,종가,등락률,거래대금
005930,삼성전자,249500,0.4,328560000000
000660,SK하이닉스,1715500,1.51,618780000000
402340,SK스퀘어,1003500,0.35,54946000000
009150,삼성전기,1332000,1.14,59523000000
373220,LG에너지솔루션,368500,0.82,26588000000
005380,현대차,360500,-1.77,24295000000
207940,삼성바이오로직스,1404000,-0.57,4252000000
105560,KB금융,176300,0.28,42097000000
032830,삼성생명,285000,-0.18,9688000000
028260,삼성물산,349750,0.79,13873000000
034020,두산에너빌리티,84700,-1.74,31793000000
012450,한화에어로스페이스,1046500,-1.55,16864000000
055550,신한지주,111700,-0.45,16247000000
329180,HD현대중공업,450750,-0.61,4696000000
000270,기아,120900,-0.74,5933000000
006400,삼성SDI,544000,-0.55,38615000000
068270,셀트리온,177200,-0.17,6193000000
034730,SK,545500,-0.82,6490000000
086790,하나금융지주,136700,-0.65,8987000000
012330,현대모비스,383500,-2.79,16886000000
066570,LG전자,198600,-1.68,15540000000
035420,NAVER,202250,-1.82,11653000000
010120,LS ELECTRIC,196800,1.08,13739000000
000810,삼성화재,658000,-0.45,3962000000
316140,우리금융지주,36325,-0.07,6812000000
005490,POSCO홀딩스,330250,-0.53,8251000000
298040,효성중공업,2740000,1.9,10015000000
267260,HD현대일렉트릭,705000,0.71,9861000000
042660,한화오션,82150,-0.3,3225000000
009540,HD한국조선해양,337000,-0.59,3765000000
096770,SK이노베이션,141250,-0.32,12178000000
010130,고려아연,1126000,-1.05,950000000
000150,두산,1299000,0.78,8327000000
042700,한미반도체,218500,-1.8,20241000000
015760,한국전력,31200,-0.48,2608000000
051910,LG화학,275000,1.29,8143000000
011200,HMM,20525,-0.61,2004000000
017670,SK텔레콤,87100,-1.02,7678000000
010140,삼성중공업,20550,-0.72,4980000000
033780,KT&G,169650,-0.67,1144000000
267250,HD현대,221500,-1.56,3861000000
006800,미래에셋증권,31950,-0.31,3254000000
003550,LG,113400,-0.79,3260000000
003670,포스코퓨처엠,190500,0.63,10138000000
010950,S-Oil,149100,0.27,4208000000
018260,삼성에스디에스,217000,-1.59,2614000000
024110,기업은행,20425,0.37,1047000000
086280,현대글로비스,201500,-1.47,3519000000
035720,카카오,33850,-1.88,7787000000
079550,LIG디펜스앤에어로스페이스,665000,-0.89,4604000000
000720,현대건설,124150,-3.08,7278000000
030200,KT,52800,-0.38,395000000
064350,현대로템,120900,-0.41,2526000000
278470,에이피알,351000,-2.9,12247000000
272210,한화시스템,69050,-0.93,2697000000
005830,DB손해보험,191000,1.22,3720000000
047810,한국항공우주,127350,-1.28,3012000000
011070,LG이노텍,507000,0.2,5325000000
003490,대한항공,28800,-1.87,7365000000
443060,HD현대마린솔루션,235000,1.29,2459000000
071050,한국금융지주,189100,-1.1,2175000000
078930,GS,112400,-2.35,4538000000
047050,포스코인터내셔널,57800,5.28,9365000000
323410,카카오뱅크,21025,-0.59,1009000000
307950,현대오토에버,364500,-1.49,1475000000
028050,삼성E&A,50300,-0.98,9782000000
259960,크래프톤,207750,-1.31,581000000
005940,NH투자증권,25650,-0.77,604000000
006260,LS,305500,0.66,2748000000
003230,삼양식품,1253000,-1.88,3974000000
180640,한진칼,138900,0.58,517000000
090430,아모레퍼시픽,144500,0.35,2381000000
0126Z0,삼성에피스홀딩스,328500,-1.35,881000000
047040,대우건설,18810,-1.67,13011000000
007660,이수페타시스,104800,0.19,2173000000
016360,삼성증권,85600,-1.5,1928000000
000880,한화,140600,2.55,1195000000
021240,코웨이,105400,3.84,2094000000
352820,하이브,173300,0.12,1700000000
000500,가온전선,247000,2.92,25823000000
161390,한국타이어앤테크놀로지,57950,-1.11,1031000000
039490,키움증권,267000,-0.56,886000000
064400,LG씨엔에스,69800,-1.69,5374000000
128940,한미약품,505500,1.81,15774000000
009830,한화솔루션,28500,-0.18,3009000000
267270,HD건설기계,134300,-0.15,1419000000
032640,LG유플러스,14815,-0.24,508000000
326030,SK바이오팜,78200,0.13,540000000
175330,JB금융지주,32750,1.71,698000000
062040,산일전기,192300,2.56,7132000000
000100,유한양행,78300,-1.26,1462000000
241560,두산밥캣,59800,-0.33,392000000
377300,카카오페이,41700,-8.85,5464000000
001440,대한전선,28050,0.54,7393000000
052690,한전기술,139600,-2.92,26174000000
000990,DB하이텍,119600,2.49,17494000000
088350,한화생명,5940,-0.5,1264000000
138930,BNK금융지주,16310,1.68,674000000
353200,대덕전자,97600,0.93,5404000000
004020,현대제철,35600,1.28,2415000000
066970,엘앤에프,114900,0.17,5110000000
088980,맥쿼리인프라,9780,0.0,221000000
051900,LG생활건강,304500,0.83,1005000000
271560,오리온,114000,-1.72,3857000000
454910,두산로보틱스,68800,-1.01,1842000000
036570,NC,202500,-0.74,1348000000
011790,SKC,87200,-0.11,1066000000
034220,LG디스플레이,8490,-1.39,3401000000
001450,현대해상,49150,-0.1,1015000000
082740,한화엔진,48200,0.84,3531000000
002380,KCC,467000,-0.64,513000000
001040,CJ,130700,-0.61,487000000
010060,OCI홀딩스,202000,-0.74,3139000000
004170,신세계,378500,2.85,3628000000
161890,한국콜마,146400,1.31,3665000000
375500,DL이앤씨,89100,-0.34,6786000000
018880,한온시스템,3360,-0.3,921000000
023530,롯데쇼핑,121800,5.64,2146000000
008930,한미사이언스,50200,-2.71,869000000
103590,일진전기,70800,3.51,5389000000
336260,두산퓨얼셀,50600,-1.94,5719000000
022100,포스코DX,21500,-0.69,348000000
192820,코스맥스,282000,3.3,3416000000
006360,GS건설,37300,-1.32,4902000000
011780,금호석유화학,124700,1.71,1011000000
028670,팬오션,5810,2.29,1650000000
011170,롯데케미칼,68600,6.52,3456000000
097950,CJ제일제당,178100,-0.06,1014000000
450080,에코프로머티,36050,0.14,1257000000
009420,한올바이오파마,47650,-1.95,1184000000
282330,BGF리테일,143600,1.27,471000000
004370,농심,407000,-0.37,390000000
426030,TIME 미국나스닥100액티브,43980,-0.32,2248000000
204320,HL만도,48050,-1.13,1283000000
489790,한화비전,44200,-0.56,185000000
112610,씨에스윈드,52100,-1.7,1312000000
014680,한솔케미칼,203500,0.25,334000000
069960,현대백화점,100100,1.93,832000000
103140,풍산,76100,0.0,609000000
051600,한전KPS,47150,-0.95,592000000
020150,롯데에너지머티리얼즈,39600,-1.25,662000000
139480,이마트,75400,1.62,987000000
007070,GS리테일,24550,0.41,412000000
073240,금호타이어,7090,0.14,641000000
483650,달바글로벌,162500,-0.37,2180000000
002790,아모레퍼시픽홀딩스,26450,0.57,176000000
456600,TIME 글로벌AI인공지능액티브,55485,-0.37,653000000
457190,이수스페셜티케미컬,64600,-0.62,757000000
229640,LS에코에너지,58700,17.75,17582000000
181710,NHN,54100,-2.35,872000000
294400,KIWOOM 200TR,137935,0.64,1548000000
475150,SK이터닉스,49900,0.0,3930000000
071970,HD현대마린엔진,49850,0.2,680000000
120110,코오롱인더,55000,2.42,621000000
093370,후성,14470,-2.1,27218000000
001430,세아베스틸지주,43200,-0.12,797000000
001820,삼화콘덴서,143200,0.49,16046000000
322000,HD현대에너지솔루션,121900,-1.22,2759000000
097230,HJ중공업,15020,-0.99,215000000
281820,케이씨텍,68100,-1.16,774000000
361610,SK아이이테크놀로지,16280,-1.63,385000000
007810,코리아써키트,49450,-0.1,860000000
006340,대원전선,12960,1.89,6916000000
003530,한화투자증권,4675,-1.48,1503000000
000370,한화손해보험,8340,0.24,259000000
006110,삼아알미늄,59800,1.36,1020000000
000670,영풍,47100,-6.73,1246000000
