code,name,종가,등락률,거래대금,거래량
005930,삼성전자,254000,0.2,1464770000000,5758764
000660,SK하이닉스,1750000,-0.51,2626234000000,1498151
402340,SK스퀘어,1018000,-0.2,175159000000,171205
009150,삼성전기,1345000,-2.61,268510000000,196436
373220,LG에너지솔루션,366000,-0.27,33059000000,90820
005380,현대차,361500,-0.14,77099000000,213792
207940,삼성바이오로직스,1394000,-1.06,20769000000,14816
105560,KB금융,180700,2.26,90410000000,503436
028260,삼성물산,356000,0.71,38200000000,106651
032830,삼성생명,285000,0.53,34218000000,119792
012450,한화에어로스페이스,1099000,4.17,89849000000,82247
034020,두산에너빌리티,86200,2.86,91129000000,1066896
055550,신한지주,113500,1.25,42159000000,372596
329180,HD현대중공업,474500,7.72,82331000000,176764
000270,기아,120000,-0.58,37609000000,313609
006400,삼성SDI,539000,-0.92,52642000000,97352
068270,셀트리온,180900,2.09,34716000000,192029
034730,SK,544000,-1.27,32637000000,59783
086790,하나금융지주,139000,1.68,46266000000,333673
012330,현대모비스,383500,0.13,51302000000,134120
066570,LG전자,199100,-0.45,39682000000,199234
035420,NAVER,201500,0.0,32757000000,162560
010120,LS ELECTRIC,201000,0.8,30522000000,151968
000810,삼성화재,668000,1.06,16605000000,24740
316140,우리금융지주,36450,0.41,33602000000,924140
298040,효성중공업,2859000,1.89,52164000000,18468
005490,POSCO홀딩스,327500,0.31,17648000000,54001
042660,한화오션,84300,3.69,33078000000,396611
267260,HD현대일렉트릭,710000,0.42,26670000000,37665
009540,HD한국조선해양,351000,5.56,32259000000,93406
010130,고려아연,1133000,-0.09,5877000000,5185
096770,SK이노베이션,139400,2.27,43829000000,316860
000150,두산,1442000,3.97,154256000000,106491
042700,한미반도체,225000,-0.44,37726000000,167794
015760,한국전력,31000,0.49,13632000000,440042
011200,HMM,20550,0.98,5020000000,243791
010140,삼성중공업,21700,7.43,63833000000,2994130
017670,SK텔레콤,87500,-0.68,22906000000,261222
051910,LG화학,266500,-1.66,17819000000,66433
033780,KT&G,172400,0.23,16163000000,93412
267250,HD현대,225000,4.41,12131000000,54611
006800,미래에셋증권,32000,0.79,12365000000,385859
010950,S-Oil,151900,5.41,31740000000,210926
003550,LG,112900,0.62,9539000000,84380
018260,삼성에스디에스,217500,0.0,9032000000,41300
003670,포스코퓨처엠,182800,-2.87,23532000000,127935
024110,기업은행,20150,-0.25,5538000000,273617
079550,LIG디펜스앤에어로스페이스,708000,6.31,64758000000,91571
086280,현대글로비스,205500,2.49,13492000000,65638
035720,카카오,33850,1.04,21241000000,629735
272210,한화시스템,76800,11.63,53168000000,712638
000720,현대건설,127300,2.41,32865000000,258502
064350,현대로템,122800,2.76,18329000000,149632
030200,KT,53100,0.57,4459000000,83812
278470,에이피알,352000,-0.28,52413000000,146702
047810,한국항공우주,131100,4.8,22928000000,175317
005830,DB손해보험,192400,2.89,24250000000,124781
011070,LG이노텍,512000,-0.58,24802000000,48078
003490,대한항공,29500,1.55,31686000000,1075710
443060,HD현대마린솔루션,241000,1.9,8714000000,36226
078930,GS,113700,1.52,25554000000,224468
071050,한국금융지주,186600,-0.16,12480000000,66843
047050,포스코인터내셔널,58300,6.39,36691000000,632660
307950,현대오토에버,367500,1.24,3690000000,10093
028050,삼성E&A,50900,0.79,32704000000,641127
323410,카카오뱅크,20850,0.24,4522000000,217065
003230,삼양식품,1290000,2.3,28875000000,22361
005940,NH투자증권,25650,0.98,4488000000,175002
006260,LS,303500,0.0,10454000000,34555
259960,크래프톤,204500,0.74,3526000000,17282
180640,한진칼,137700,1.55,3959000000,28685
090430,아모레퍼시픽,143500,-0.76,12380000000,85294
0126Z0,삼성에피스홀딩스,333500,1.99,4239000000,12658
007660,이수페타시스,112000,4.09,47713000000,419615
000500,가온전선,259000,3.81,48030000000,186053
016360,삼성증권,86400,0.93,7671000000,89016
047040,대우건설,18650,0.43,44546000000,2381230
021240,코웨이,106700,-0.65,4451000000,41402
000880,한화,139800,1.53,5802000000,41697
161390,한국타이어앤테크놀로지,59000,2.08,5526000000,94087
352820,하이브,167000,-1.71,16522000000,98278
039490,키움증권,264500,-0.94,10605000000,39936
267270,HD건설기계,143800,7.63,31316000000,217674
064400,LG씨엔에스,69800,0.14,12538000000,178777
128940,한미약품,521000,3.78,62546000000,120075
009830,한화솔루션,28550,0.18,14160000000,495553
032640,LG유플러스,14600,-0.34,4063000000,278178
062040,산일전기,201500,2.65,25758000000,129068
326030,SK바이오팜,78600,0.51,3233000000,41126
175330,JB금융지주,32200,-2.28,5580000000,171467
241560,두산밥캣,61200,3.03,2886000000,47294
000100,유한양행,77300,0.0,5188000000,67000
001440,대한전선,28350,1.61,17018000000,600224
377300,카카오페이,40200,-0.74,6569000000,163555
000990,DB하이텍,124200,-0.64,61882000000,485815
052690,한전기술,139000,2.66,43990000000,318447
088350,한화생명,6090,4.28,25147000000,4103676
353200,대덕전자,101700,0.0,39749000000,386238
138930,BNK금융지주,15860,-1.43,5979000000,375316
088980,맥쿼리인프라,9770,0.41,3001000000,306851
004020,현대제철,34150,-1.3,14507000000,420989
454910,두산로보틱스,69300,2.36,6550000000,95368
271560,오리온,112900,1.35,2810000000,24882
082740,한화엔진,53000,10.3,74008000000,1426389
051900,LG생활건강,295500,-1.99,6873000000,22827
036570,NC,204500,1.74,5018000000,24678
066970,엘앤에프,107400,-3.24,28134000000,259452
011790,SKC,86900,1.4,3795000000,43670
001450,현대해상,49650,2.37,11825000000,237795
034220,LG디스플레이,8410,-0.71,10246000000,1218238
002380,KCC,468000,0.43,5394000000,11433
001040,CJ,132200,0.92,7982000000,60299
010060,OCI홀딩스,201000,-0.99,12759000000,63329
008930,한미사이언스,51200,0.2,3783000000,72869
161890,한국콜마,146400,-2.4,20583000000,137079
018880,한온시스템,3325,-0.6,3450000000,1035775
103590,일진전기,70500,0.14,9928000000,141481
375500,DL이앤씨,86800,-0.46,11526000000,132107
004170,신세계,354500,-2.07,18468000000,51731
336260,두산퓨얼셀,50800,-0.97,14151000000,277369
023530,롯데쇼핑,115400,-2.7,9838000000,84115
006360,GS건설,36400,-0.82,14823000000,404181
028670,팬오션,5810,0.17,6651000000,1131525
192820,코스맥스,273500,-2.5,14896000000,53087
011780,금호석유화학,121400,0.33,4187000000,34534
017800,현대엘리베이터,74000,1.65,3939000000,53284
007340,DN오토모티브,47850,3.35,2625000000,55469
085620,미래에셋생명,20050,3.46,2260000000,112366
011170,롯데케미칼,62300,-2.81,7032000000,113055
097950,CJ제일제당,175800,-0.51,5815000000,33078
426030,TIME 미국나스닥100액티브,45625,2.55,18831000000,413727
009420,한올바이오파마,47750,0.0,4418000000,92078
450080,에코프로머티,35050,-0.85,3815000000,108656
004370,농심,392000,-1.51,7432000000,18861
014680,한솔케미칼,216500,0.93,6161000000,28652
204320,HL만도,48250,-0.31,5470000000,113806
112610,씨에스윈드,51900,-1.14,5643000000,108354
103140,풍산,77500,0.91,4104000000,52729
069960,현대백화점,100400,2.45,5710000000,57055
483650,달바글로벌,172500,7.75,26551000000,155418
051600,한전KPS,47700,1.92,3164000000,66732
020150,롯데에너지머티리얼즈,39200,0.77,2914000000,74039
456600,TIME 글로벌AI인공지능액티브,56980,1.42,3081000000,54170
073240,금호타이어,7030,0.0,2138000000,304371
139480,이마트,72800,-0.68,2533000000,34708
030000,제일기획,17320,-1.31,7348000000,424751
457190,이수스페셜티케미컬,64400,0.16,1831000000,28392
181710,NHN,57300,7.3,11041000000,193807
294400,KIWOOM 200TR,140315,0.51,3957000000,28243
071970,HD현대마린엔진,51900,6.46,8004000000,156706
089860,롯데렌탈,47850,-0.62,2281000000,47775
475150,SK이터닉스,49400,1.23,11578000000,234465
229640,LS에코에너지,53600,-5.3,8992000000,167300
001120,LX인터내셔널,42150,1.2,4333000000,102894
120110,코오롱인더,54600,1.49,4068000000,73966
001430,세아베스틸지주,45100,4.28,8177000000,180675
093370,후성,14900,2.55,43611000000,2906915
001820,삼화콘덴서,139200,-3.27,58008000000,408219
097230,HJ중공업,15790,4.99,2672000000,172171
281820,케이씨텍,71000,0.71,3391000000,48457
322000,HD현대에너지솔루션,121300,1.08,11208000000,92510
005070,코스모신소재,40550,-2.52,2127000000,52514
361610,SK아이이테크놀로지,16130,1.96,2854000000,178351
007810,코리아써키트,51600,1.38,3790000000,74341
192080,더블유게임즈,58600,2.45,1458000000,24929
017960,한국카본,21550,3.11,2091000000,98000
006340,대원전선,12960,1.73,12050000000,929311
003530,한화투자증권,4645,1.2,2164000000,469749
077970,STX엔진,24350,7.03,4052000000,167977
000370,한화손해보험,8370,3.59,4356000000,517164
006110,삼아알미늄,61800,6.55,5899000000,96432
195870,해성디에스,54900,-4.36,4915000000,89178
003160,디아이,31500,0.32,8542000000,269394
005090,SGC에너지,55100,3.38,3435000000,62284
100840,SNT에너지,37200,-2.62,6182000000,165805
069660,KIWOOM 200,106700,0.35,6418000000,60016
100090,SK오션플랜트,12020,0.42,2772000000,231718
005690,파미셀,12260,5.42,29590000000,2413151
456040,OCI,75300,3.01,2184000000,29721
090460,비에이치,19790,5.66,15258000000,781891
006650,대한유화,97200,-3.67,2650000000,27162
0015B0,KoAct 미국나스닥성장기업액티브,18515,2.46,2932000000,158981
079900,전진건설로봇,40850,4.48,2469000000,60627
017900,광전자,10220,-2.29,55339000000,5278264
016380,KG스틸,5690,1.43,1548000000,273160
0220W0,한화머시너리앤서비스홀딩스,6670,-0.3,5932000000,878832
001510,SK증권,2380,1.93,2387000000,1011196
004710,한솔테크닉스,9710,8.98,9022000000,955826
452260,한화갤러리아,2630,0.77,2371000000,903036
002990,금호건설,13510,-0.88,10518000000,783801
192650,드림텍,7640,7.45,33344000000,4292981
019170,신풍제약,9360,1.74,1542000000,165815
0163Y0,KoAct 코스닥액티브,9210,1.66,1927000000,210715
003280,흥아해운,1818,0.11,2511000000,1386685
