code,name,종가,등락률,거래대금
005930,삼성전자,249000,0.0,2819732000000
000660,SK하이닉스,1703000,0.35,4429038000000
402340,SK스퀘어,1007000,0.7,338073000000
009150,삼성전기,1322000,-1.12,406984000000
373220,LG에너지솔루션,363000,3.27,122064000000
005380,현대차,368000,-0.94,105097000000
207940,삼성바이오로직스,1408000,-0.85,35464000000
105560,KB금융,176000,-3.08,205066000000
032830,삼성생명,287000,-3.69,94566000000
028260,삼성물산,348000,-2.93,98184000000
034020,두산에너빌리티,86000,-1.15,182515000000
012450,한화에어로스페이스,1063000,-6.51,171482000000
055550,신한지주,111700,-2.53,98723000000
000270,기아,122200,-1.61,56595000000
329180,HD현대중공업,450500,-5.95,137073000000
006400,삼성SDI,548000,3.01,220533000000
068270,셀트리온,177700,-0.62,35919000000
034730,SK,552000,-3.16,47923000000
086790,하나금융지주,137000,-2.7,71406000000
012330,현대모비스,397000,-0.75,89465000000
066570,LG전자,201000,1.41,90588000000
035420,NAVER,205000,0.49,75426000000
000810,삼성화재,658000,-2.52,64009000000
010120,LS ELECTRIC,195500,-1.91,86514000000
316140,우리금융지주,36100,-2.04,95085000000
005490,POSCO홀딩스,331500,1.69,82370000000
267260,HD현대일렉트릭,705000,-4.6,95340000000
298040,효성중공업,2720000,-2.96,113336000000
042660,한화오션,82700,-3.73,64011000000
009540,HD한국조선해양,339500,-6.6,55868000000
096770,SK이노베이션,142200,4.02,135128000000
010130,고려아연,1134000,-2.49,14369000000
042700,한미반도체,223000,-0.89,116075000000
000150,두산,1298000,3.43,72972000000
015760,한국전력,31300,-2.03,37840000000
011200,HMM,20750,-2.35,13829000000
051910,LG화학,269500,0.56,48884000000
017670,SK텔레콤,88400,-1.89,63261000000
010140,삼성중공업,20900,-5.43,83647000000
267250,HD현대,225500,-8.52,35835000000
033780,KT&G,170200,-1.68,17705000000
006800,미래에셋증권,32050,-3.32,24168000000
003550,LG,113500,0.27,28433000000
018260,삼성에스디에스,221500,1.37,24253000000
003670,포스코퓨처엠,189300,5.81,77092000000
010950,S-Oil,147400,-0.81,50810000000
024110,기업은행,20400,-2.39,14453000000
035720,카카오,34500,-0.43,23326000000
086280,현대글로비스,203500,-1.69,15377000000
079550,LIG디펜스앤에어로스페이스,667000,-5.39,56971000000
000720,현대건설,127800,-0.31,52274000000
278470,에이피알,359500,-2.57,61926000000
