code,name,종가,등락률,거래대금
005930,삼성전자,253500,2.01,1737857000000
000660,SK하이닉스,1748000,3.43,2921401000000
402340,SK스퀘어,1013000,1.3,206591000000
009150,삼성전기,1370000,4.02,344211000000
373220,LG에너지솔루션,371000,1.5,76747000000
005380,현대차,364500,-0.68,115381000000
207940,삼성바이오로직스,1398000,-0.99,27508000000
105560,KB금융,175900,0.06,124276000000
028260,삼성물산,354500,2.16,56683000000
032830,삼성생명,285500,0.0,41523000000
012450,한화에어로스페이스,1054000,-0.85,64260000000
034020,두산에너빌리티,84200,-2.32,123795000000
055550,신한지주,112400,0.18,55650000000
000270,기아,121200,-0.49,33642000000
329180,HD현대중공업,442000,-2.54,42943000000
006400,삼성SDI,546000,-0.18,113067000000
068270,셀트리온,177500,0.0,25062000000
034730,SK,550000,0.0,33144000000
086790,하나금융지주,136900,-0.51,47761000000
012330,현대모비스,384500,-2.53,74787000000
066570,LG전자,199800,-1.09,51604000000
035420,NAVER,201500,-2.18,51864000000
010120,LS ELECTRIC,198100,1.75,50662000000
000810,삼성화재,659000,-0.3,21209000000
316140,우리금융지주,36000,-0.96,36376000000
298040,효성중공업,2809000,4.46,72497000000
005490,POSCO홀딩스,327000,-1.51,31172000000
267260,HD현대일렉트릭,709000,1.29,42520000000
042660,한화오션,81500,-1.09,24645000000
010130,고려아연,1133000,-0.44,5902000000
009540,HD한국조선해양,332000,-2.06,27103000000
096770,SK이노베이션,137200,-3.18,45985000000
000150,두산,1372000,6.44,71076000000
042700,한미반도체,222500,0.0,65057000000
015760,한국전력,31100,-0.8,20856000000
011200,HMM,20450,-0.97,8636000000
051910,LG화학,273000,0.55,29815000000
017670,SK텔레콤,87900,-0.11,38028000000
033780,KT&G,171800,0.59,12044000000
010140,삼성중공업,20250,-2.17,24481000000
006800,미래에셋증권,31900,-0.47,13950000000
267250,HD현대,218000,-3.11,16983000000
003550,LG,112800,-1.31,18065000000
018260,삼성에스디에스,217500,-1.36,14817000000
003670,포스코퓨처엠,187500,-0.95,37622000000
010950,S-Oil,144000,-3.16,22341000000
024110,기업은행,20300,-0.25,7402000000
086280,현대글로비스,201000,-1.71,17698000000
035720,카카오,33700,-2.32,29953000000
079550,LIG디펜스앤에어로스페이스,665000,-0.89,12977000000
000720,현대건설,125000,-2.42,34636000000
030200,KT,53100,0.19,3917000000
278470,에이피알,352500,-2.49,63241000000
272210,한화시스템,69100,-0.86,11198000000
064350,현대로템,119200,-1.81,15364000000
047810,한국항공우주,126300,-2.09,15290000000
005830,DB손해보험,187500,-0.64,15638000000
011070,LG이노텍,512000,1.19,28321000000
003490,대한항공,28900,-1.53,26255000000
443060,HD현대마린솔루션,236000,1.72,11144000000
071050,한국금융지주,187400,-1.99,15521000000
078930,GS,112000,-2.69,29460000000
323410,카카오뱅크,20950,-0.95,7767000000
307950,현대오토에버,362500,-2.03,7450000000
028050,삼성E&A,50300,-0.98,35059000000
047050,포스코인터내셔널,55800,1.64,29703000000
003230,삼양식품,1263000,-1.1,24735000000
006260,LS,303000,-0.16,16363000000
005940,NH투자증권,25600,-0.97,3571000000
259960,크래프톤,204500,-2.85,4659000000
180640,한진칼,138300,0.14,3258000000
090430,아모레퍼시픽,144800,0.56,13008000000
0126Z0,삼성에피스홀딩스,328000,-1.5,4087000000
007660,이수페타시스,106600,1.91,10972000000
047040,대우건설,18790,-1.78,49545000000
016360,삼성증권,86100,-0.92,9139000000
021240,코웨이,107400,5.81,16343000000
352820,하이브,171100,-1.16,12247000000
000880,한화,138200,0.8,7731000000
000500,가온전선,246000,2.5,46542000000
161390,한국타이어앤테크놀로지,57700,-1.54,6882000000
039490,키움증권,268500,0.0,5689000000
064400,LG씨엔에스,70200,-1.13,16860000000
128940,한미약품,508000,2.32,46846000000
009830,한화솔루션,28550,0.0,15455000000
267270,HD건설기계,134800,0.22,10732000000
032640,LG유플러스,14710,-0.94,6152000000
326030,SK바이오팜,77800,-0.38,3782000000
326030,SK바이오팜,77800,-0.38,3782000000
062040,산일전기,196100,4.59,39347000000
241560,두산밥캣,59600,-0.67,2806000000
000100,유한양행,77800,-1.89,7698000000
