code,name,종가,등락률,거래대금,거래량
005930,삼성전자,283750,2.62,3517713000000,12408162
000660,SK하이닉스,1853000,0.71,3802130000000,2043149
402340,SK스퀘어,1169000,3.18,449345000000,382885
009150,삼성전기,1500000,0.94,546105000000,364567
373220,LG에너지솔루션,350500,0.0,59081000000,166844
005380,현대차,353500,-1.94,139685000000,392072
207940,삼성바이오로직스,1366000,-1.8,30837000000,22408
105560,KB금융,173000,-1.54,79370000000,455639
028260,삼성물산,367500,0.14,72252000000,194324
032830,삼성생명,293000,0.69,43294000000,146549
012450,한화에어로스페이스,1021000,-3.41,76792000000,74428
034020,두산에너빌리티,81400,-5.9,275457000000,3331269
055550,신한지주,109500,-3.27,63494000000,573306
329180,HD현대중공업,439500,-3.51,53902000000,121509
000270,기아,115400,-2.62,51215000000,438867
034730,SK,593000,0.85,33885000000,56696
006400,삼성SDI,516000,-2.46,146627000000,282511
068270,셀트리온,177100,-0.78,35564000000,199896
086790,하나금융지주,132300,-2.72,45708000000,341757
066570,LG전자,209500,-3.23,81243000000,384942
012330,현대모비스,366500,-1.61,42220000000,113765
010120,LS ELECTRIC,206000,-2.83,47786000000,230643
035420,NAVER,195700,-2.64,141320000000,716186
000810,삼성화재,648000,-1.07,24118000000,37201
298040,효성중공업,2862000,-1.34,53250000000,18539
316140,우리금융지주,35350,-1.12,31557000000,884123
267260,HD현대일렉트릭,707000,-0.98,30861000000,43593
096770,SK이노베이션,149850,6.28,97628000000,658432
005490,POSCO홀딩스,310000,-2.36,39350000000,125597
042660,한화오션,79700,-2.33,45730000000,570012
000150,두산,1489000,1.09,74267000000,50112
009540,HD한국조선해양,333000,-1.91,21635000000,64595
010130,고려아연,1111000,0.09,5538000000,4976
042700,한미반도체,242000,0.83,52427000000,218126
011200,HMM,20900,-1.42,7578000000,359637
015760,한국전력,30300,-1.78,25317000000,830353
017670,SK텔레콤,86500,-0.92,34215000000,391624
033780,KT&G,174900,-1.35,30706000000,175225
051910,LG화학,253000,-0.39,20692000000,80864
010140,삼성중공업,20200,-1.94,26058000000,1280312
010950,S-Oil,155900,1.04,41290000000,263833
006800,미래에셋증권,32250,-1.83,19895000000,614461
003550,LG,112400,-3.52,8561000000,74804
018260,삼성에스디에스,219000,-3.1,14470000000,65462
003670,포스코퓨처엠,182900,-0.71,71213000000,378839
